rhoS_pop	1.00000	nan	nan	-0.58741	0.27527	-0.02855	0.13795	-0.26660	0.53176	0.41675	0.14685	-0.04380	0.02931
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.58741	nan	nan	1.00000	-0.49006	0.02951	-0.22900	0.43136	-0.89575	-0.70125	-0.27883	0.07489	-0.05237
T0_pop	0.27527	nan	nan	-0.49006	1.00000	-0.02397	-0.01740	-0.37300	0.49582	0.47314	0.16476	-0.06584	0.03936
omega_rhoS	-0.02855	nan	nan	0.02951	-0.02397	1.00000	-0.00830	0.00791	-0.03148	-0.03738	-0.01737	-0.01716	-0.00400
omega_deltaSC	0.13795	nan	nan	-0.22900	-0.01740	-0.00830	1.00000	-0.06164	0.24880	0.07969	0.06964	0.03952	-0.32005
omega_deltaCB	-0.26660	nan	nan	0.43136	-0.37300	0.00791	-0.06164	1.00000	-0.40465	-0.34094	-0.11853	0.05018	-0.06149
omega_S0	0.53176	nan	nan	-0.89575	0.49582	-0.03148	0.24880	-0.40465	1.00000	0.67916	0.26114	-0.06499	0.01833
omega_T0	0.41675	nan	nan	-0.70125	0.47314	-0.03738	0.07969	-0.34094	0.67916	1.00000	0.19850	-0.09380	0.05691
b1	0.14685	nan	nan	-0.27883	0.16476	-0.01737	0.06964	-0.11853	0.26114	0.19850	1.00000	-0.01120	0.01055
b2	-0.04380	nan	nan	0.07489	-0.06584	-0.01716	0.03952	0.05018	-0.06499	-0.09380	-0.01120	1.00000	-0.04743
b3	0.02931	nan	nan	-0.05237	0.03936	-0.00400	-0.32005	-0.06149	0.01833	0.05691	0.01055	-0.04743	1.00000
