rhoS_pop	0.00214	0.00000	nan	0.00084	0.00008	0.00000	-0.00000	0.00012	nan	0.00003	-0.00002	-0.00000	0.00001
deltaSC_pop	0.00000	0.00239	nan	-0.00338	-0.00257	-0.00002	-0.00150	-0.00178	nan	0.00071	-0.00002	-0.00015	0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.00084	-0.00338	nan	0.33740	0.10163	0.00048	-0.02579	0.06709	nan	-0.00726	0.00075	0.00475	0.00684
rhoB_pop	0.00008	-0.00257	nan	0.10163	0.03594	0.00016	-0.00518	0.02280	nan	-0.00342	0.00028	0.00150	0.00178
omega_rhoS	0.00000	-0.00002	nan	0.00048	0.00016	0.00114	-0.00004	0.00012	nan	-0.00013	0.00000	-0.00000	0.00002
omega_deltaSC	-0.00000	-0.00150	nan	-0.02579	-0.00518	-0.00004	0.02303	-0.00201	nan	-0.00063	-0.00003	-0.00018	-0.00309
omega_rhoC	0.00012	-0.00178	nan	0.06709	0.02280	0.00012	-0.00201	0.03446	nan	-0.00673	0.00016	0.00093	0.00120
omega_deltaCB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoB	0.00003	0.00071	nan	-0.00726	-0.00342	-0.00013	-0.00063	-0.00673	nan	0.00684	-0.00005	-0.00021	-0.00050
b1	-0.00002	-0.00002	nan	0.00075	0.00028	0.00000	-0.00003	0.00016	nan	-0.00005	0.00046	0.00002	0.00001
b2	-0.00000	-0.00015	nan	0.00475	0.00150	-0.00000	-0.00018	0.00093	nan	-0.00021	0.00002	0.00061	0.00011
b3	0.00001	0.00001	nan	0.00684	0.00178	0.00002	-0.00309	0.00120	nan	-0.00050	0.00001	0.00011	0.00239
