rhoS_pop	1.00000	nan	nan	0.00060	0.01409	0.01226	-0.02313	-0.00861	-0.00374
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00060	nan	nan	1.00000	-0.01074	-0.03999	-0.00177	-0.01446	0.00653
omega_deltaSC	0.01409	nan	nan	-0.01074	1.00000	-0.02701	0.01581	0.07979	-0.38244
omega_deltaCB	0.01226	nan	nan	-0.03999	-0.02701	1.00000	0.01273	0.00058	-0.08071
b1	-0.02313	nan	nan	-0.00177	0.01581	0.01273	1.00000	0.00792	-0.01060
b2	-0.00861	nan	nan	-0.01446	0.07979	0.00058	0.00792	1.00000	-0.03837
b3	-0.00374	nan	nan	0.00653	-0.38244	-0.08071	-0.01060	-0.03837	1.00000
