rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.60427368137356574	0.25622607958331883	3.71982753321479009	4.57080160561334381	0.21515349877867213	-0.00895755051084035	-0.34593427868240045	-0.03166604879664403	0.04787838685377066	-0.02674445192590735
2	1	0.61148432324103275	0.26014456434116184	3.63793289229214745	4.47224259655616230	0.15106935483913483	-0.00174690864337335	-0.33075696361799434	-0.11356068971928668	0.02607977355685542	-0.09082859586544464
3	1	0.56388232314334918	0.28973673552550366	3.85992264491653403	4.57252442130405967	0.15776575919147029	-0.04934890874105691	-0.22302175467023155	0.10842906290509990	0.04825523346430005	-0.08413219151310919
4	1	0.57966448517213764	0.24366060647555693	3.77815936032797195	4.31750532769069473	0.08081102099330792	-0.03356674671226845	-0.39621815686325235	0.02666577831653782	-0.00913244369903210	-0.16108692971127156
5	1	0.58974824438136164	0.21874313858552780	3.75093931316242735	4.39956930657779921	0.30840409138448965	-0.02348298750304445	-0.50409629853066207	-0.00055426884900678	0.00969644255168833	0.06650614067991018
6	1	0.57636965177276078	0.21889780721786498	3.78423212650287555	4.40178484777427226	0.27984368158181838	-0.03686158011164531	-0.50338946960955777	0.03273854449144142	0.01019989718024106	0.03794573087723890
7	1	0.66943617024004121	0.29920678571115794	3.77869289063373737	4.51769132048505728	0.11415961968782475	0.05620493835563511	-0.19085953145124135	0.02719930862230324	0.03619088483980937	-0.12773833101675475
8	1	0.58160008111209383	0.26723895243649720	3.64345133331941584	4.32082607515801431	0.14037342485218859	-0.03163115077231227	-0.30385124569597033	-0.10804224869201828	-0.00836360363582189	-0.10152452585239088
9	1	0.64552122915974375	0.24704658525123552	3.81151146377369665	4.35430244930675059	0.00998181017297392	0.03228999727533766	-0.38241753370984455	0.06001788176226253	-0.00064578361233592	-0.23191614053160556
10	1	0.62723789721083845	0.18092791253996815	3.76542647648087447	4.55561085088087570	0.20816253893344058	0.01400666532643235	-0.69389577813616743	0.01393289446944035	0.04454941857985584	-0.03373541177113890
1	2	0.70084309624662122	0.55572826581361223	3.77509393502335078	4.38072946011388265	0.17258497361535055	0.08761186436221513	0.42828498742153354	0.02360035301191665	0.00540504521372887	-0.06931297708922893
2	2	0.74847191425475745	0.35804745251470643	3.71616225532864464	4.28608899727278558	0.27099546128846985	0.13524068237035136	-0.01132893026966042	-0.03533132668278949	-0.01643554723099871	0.02909751058389037
3	2	0.75472322913727574	0.45961666090211056	3.70679180300190536	4.23853173890784252	0.46449773108504938	0.14149199725286965	0.23839833938217836	-0.04470177900952876	-0.02759328743390821	0.22259978038046990
4	2	0.74177304631678787	0.43164737019627580	3.70121354963140048	4.32184941405592760	0.26418505983239260	0.12854181443238177	0.17561452540805411	-0.05028003238003365	-0.00812679296209651	0.02228710912781312
