rhoS_pop	0.00212	0.00001	nan	0.00062	0.00003	-0.00001	-0.00003	-0.00004	-0.00006	0.00016	-0.00003	-0.00000	0.00002
deltaSC_pop	0.00001	0.00223	nan	-0.00286	-0.00244	0.00003	-0.00203	-0.00060	-0.00060	0.00043	-0.00001	-0.00012	0.00025
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.00062	-0.00286	nan	0.29123	0.10009	-0.00027	0.00468	0.00805	-0.00447	0.03827	-0.00020	0.00407	-0.00059
rhoB_pop	0.00003	-0.00244	nan	0.10009	0.04029	-0.00015	0.00456	0.00415	-0.00105	0.01265	-0.00002	0.00151	-0.00074
omega_rhoS	-0.00001	0.00003	nan	-0.00027	-0.00015	0.00111	-0.00012	-0.00007	-0.00006	0.00005	0.00000	-0.00001	0.00002
omega_deltaSC	-0.00003	-0.00203	nan	0.00468	0.00456	-0.00012	0.02517	0.00322	0.00406	-0.00555	0.00007	0.00029	-0.00334
omega_rhoC	-0.00004	-0.00060	nan	0.00805	0.00415	-0.00007	0.00322	0.01996	-0.00000	-0.00194	-0.00003	0.00015	-0.00057
omega_deltaCB	-0.00006	-0.00060	nan	-0.00447	-0.00105	-0.00006	0.00406	-0.00000	0.00430	-0.00601	0.00004	-0.00008	-0.00090
omega_rhoB	0.00016	0.00043	nan	0.03827	0.01265	0.00005	-0.00555	-0.00194	-0.00601	0.01900	-0.00006	0.00054	0.00099
b1	-0.00003	-0.00001	nan	-0.00020	-0.00002	0.00000	0.00007	-0.00003	0.00004	-0.00006	0.00047	-0.00000	-0.00001
b2	-0.00000	-0.00012	nan	0.00407	0.00151	-0.00001	0.00029	0.00015	-0.00008	0.00054	-0.00000	0.00058	-0.00003
b3	0.00002	0.00025	nan	-0.00059	-0.00074	0.00002	-0.00334	-0.00057	-0.00090	0.00099	-0.00001	-0.00003	0.00244
