rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	270853292.26348	-71241336.68539	5691.50849	-10104.49219	-23969.08023	1499.97081	9108.17721
T0_pop	nan	nan	nan	-71241336.68539	19389387.99313	-1499.96502	2666.76991	6304.59231	-405.36919	-2423.73715
omega_S0	nan	nan	nan	5691.50849	-1499.96502	0.12233	-0.21207	-0.50334	0.03161	0.19147
omega_T0	nan	nan	nan	-10104.49219	2666.76991	-0.21207	0.38117	0.89430	-0.05608	-0.34221
b1	nan	nan	nan	-23969.08023	6304.59231	-0.50334	0.89430	2.13343	-0.13274	-0.80608
b2	nan	nan	nan	1499.97081	-405.36919	0.03161	-0.05608	-0.13274	0.01163	0.05101
b3	nan	nan	nan	9108.17721	-2423.73715	0.19147	-0.34221	-0.80608	0.05101	0.31377
