parameter	value	se_sa	rse_sa
rhoS_pop	0.61213510964899287	0.04611589080984799	7.53361309993989803
deltaSC_pop	0.25815141417543808	0.05429047684162124	21.03047818468496288
rhoC_pop	6.47497833044433069	0.25062916666827895	3.87073367473463170
deltaCB_pop	7.95888919702828712	0.48361595459324574	6.07642527268528454
rhoB_pop	0.26325722870569496	0.15649971487523687	59.44745207744844606
omega_rhoS	0.11766678661452463	0.03369319388939533	28.63441320937397805
omega_deltaSC	0.17401811052126262	0.58948025642483104	338.74649865986486930
omega_rhoC	0.10658172463314027	0.13961359851638167	130.99206172253150271
omega_deltaCB	0.01556751628859755	0.01613641579740743	103.65440124335422922
omega_rhoB	0.12852259791264037	0.06494857741808012	50.53475301069395442
b1	0.16409811552340867	0.02194518551092626	13.37320994877346259
b2	0.17647932105924952	0.02329923025131200	13.20224381614077913
b3	0.29397701275858434	0.10041159494138714	34.15627432878424941
