rhoS_pop	0.00208	0.00011	nan	0.00181	0.00003	0.00000	-0.00013	0.00043	-0.00001	-0.00001	-0.00004	0.00000	0.00004
deltaSC_pop	0.00011	0.00251	nan	0.02655	0.00222	0.00008	-0.00404	0.00652	0.00028	-0.00081	-0.00005	0.00009	0.00046
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.00181	0.02655	nan	0.48397	0.06151	0.00130	-0.05324	0.10783	0.00564	-0.01638	-0.00071	0.00295	0.00757
rhoB_pop	0.00003	0.00222	nan	0.06151	0.01412	0.00013	-0.00444	0.01255	0.00101	-0.00284	-0.00000	0.00047	0.00046
omega_rhoS	0.00000	0.00008	nan	0.00130	0.00013	0.00108	-0.00032	0.00039	-0.00004	-0.00006	-0.00001	0.00000	0.00006
omega_deltaSC	-0.00013	-0.00404	nan	-0.05324	-0.00444	-0.00032	0.03851	-0.01309	-0.00040	0.00251	0.00025	-0.00025	-0.00549
omega_rhoC	0.00043	0.00652	nan	0.10783	0.01255	0.00039	-0.01309	0.04231	0.00034	-0.00319	-0.00028	0.00075	0.00187
omega_deltaCB	-0.00001	0.00028	nan	0.00564	0.00101	-0.00004	-0.00040	0.00034	0.00121	-0.00098	0.00003	0.00006	-0.00000
omega_rhoB	-0.00001	-0.00081	nan	-0.01638	-0.00284	-0.00006	0.00251	-0.00319	-0.00098	0.00556	0.00002	-0.00019	-0.00061
b1	-0.00004	-0.00005	nan	-0.00071	-0.00000	-0.00001	0.00025	-0.00028	0.00003	0.00002	0.00047	-0.00000	-0.00005
b2	0.00000	0.00009	nan	0.00295	0.00047	0.00000	-0.00025	0.00075	0.00006	-0.00019	-0.00000	0.00053	0.00007
b3	0.00004	0.00046	nan	0.00757	0.00046	0.00006	-0.00549	0.00187	-0.00000	-0.00061	-0.00005	0.00007	0.00290
