rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.59542856807890254	0.30873816128557985	3.17735622098925719	3.79813750627766344	0.15660015928969448	-0.01856930685407099	-0.27673529135749741	-0.01549733116068852	0.02008204456336471	-0.13019760876866718
2	1	0.62768711439789049	0.31790726421902493	3.13697007693716401	3.78823953982034389	0.17468186838517757	0.01368923946491696	-0.24746911625274293	-0.05588347521278170	0.01747263772438234	-0.11211589967318408
3	1	0.59849904121921149	0.23179648555353513	3.13463527115292706	3.63116095704106012	0.06177312758004107	-0.01549883371376204	-0.56336906530594399	-0.05821828099701865	-0.02487635206845984	-0.22502464047832060
4	1	0.60641759158425412	0.26872464607507041	3.19795598045560681	3.90279825518993517	0.12834821093966989	-0.00758028334871941	-0.41554159974444493	0.00510242830566110	0.04726502509622232	-0.15844955711869177
5	1	0.58845377253071351	0.33043204629667927	3.19772266292432183	3.88568295534028385	0.27205041875587754	-0.02554410240226002	-0.20882780518349220	0.00486911077437613	0.04286998916112483	-0.01474734930248411
6	1	0.57727571568020297	0.25762892944009469	3.13839589552795095	3.67809110353313962	0.37636093994217806	-0.03672215925277056	-0.45770854289853480	-0.05445765662199475	-0.01203487635699507	0.08956317188381641
7	1	0.58703402152033368	0.33670604345438609	3.30410823019398414	3.75387852861076254	0.13061060890237997	-0.02696385341263985	-0.19001855946679580	0.11125467804403844	0.00836080769626268	-0.15618715915598169
8	1	0.58955139761687014	0.48423889248777185	3.33847010251258913	4.27665162560104850	0.15023163411430335	-0.02444647731610339	0.17334952991629970	0.14561655036264343	0.13874160085737097	-0.13656613394405831
9	1	0.61475301233930835	0.33618687574936196	3.29121978913298463	4.00547270262134258	0.17534179764780422	0.00075513740633482	-0.19156165137109382	0.09836623698303892	0.07323282958662736	-0.11145597041055744
10	1	0.57150785701706097	0.28628021609518134	3.37779493804564490	3.95409759041137709	0.05813180141129790	-0.04249001791591256	-0.35225772684155143	0.18494138589569920	0.06032363379413064	-0.22866596664706376
