rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
6	AG139	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	24332.224210	25653.761009
7	AG139	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	21288.965780	23572.436515
8	AG139	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	23412.289439	23838.260200
9	AG139	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	19105.667713	23818.260619
10	AG139	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	24074.871524	24383.276043
1	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	24288.874914	32054.523080
2	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	30764.396825	29543.859583
3	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	27411.168811	32258.409452
4	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	28559.963755	28833.572011
5	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	30591.485599	31512.968867
6	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	31282.710991	31790.258440
7	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	29604.402396	34965.778809
8	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	28442.104807	29593.361749
9	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	29673.081594	32756.364978
10	AG142	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	32662.756643	29150.049124
1	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	21602.132915	27965.225088
2	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	21691.134880	33586.543429
3	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	23225.206913	30387.199551
4	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	21285.982133	32345.697478
5	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	23343.105246	28610.261122
6	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	24250.217183	26911.430361
7	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	24738.184445	29311.865304
8	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	22896.208284	31274.458135
9	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	20976.682280	26772.995754
10	GD14	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	24841.725007	28480.346082
1	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	20703.844620	24000.705499
2	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	21532.113077	20948.224988
3	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	25191.598557	21065.522491
4	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	23766.465745	20660.691253
5	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	24501.882797	20348.725661
6	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	21909.924400	23426.254829
7	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	20794.896697	23899.366515
8	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	22779.255392	22055.797847
9	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	19804.103425	23275.681856
10	GD15	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	22216.476294	23471.609391
1	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	20730.422791	17084.246030
2	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	20233.977142	20731.906176
3	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	20887.265876	20712.101526
4	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	17610.484611	18685.518812
5	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	18585.849493	19823.644655
6	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	18081.815071	21983.774625
7	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	16152.956811	20463.208279
8	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	16918.455337	21769.660997
9	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	19772.480357	19642.749366
10	GD16	0.645627	0.000000	3.059088	0.000000	0.000000	0.221028	15637.486133	18735.299061
