rhoS_pop	0.00216	nan	-0.00097	-0.00001	-0.00085	nan	0.00026	-0.00124	-0.00005	-0.00002	0.00010
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00097	nan	0.03813	0.00042	0.03851	nan	-0.01051	0.05071	0.00098	0.00039	-0.00414
omega_rhoS	-0.00001	nan	0.00042	0.00113	0.00038	nan	-0.00018	0.00062	0.00001	-0.00001	-0.00003
omega_deltaSC	-0.00085	nan	0.03851	0.00038	0.06454	nan	-0.01149	0.05422	0.00102	0.00059	-0.00670
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	0.00026	nan	-0.01051	-0.00018	-0.01149	nan	0.00479	-0.01601	-0.00029	-0.00013	0.00098
omega_rhoB	-0.00124	nan	0.05071	0.00062	0.05422	nan	-0.01601	0.07461	0.00138	0.00055	-0.00555
b1	-0.00005	nan	0.00098	0.00001	0.00102	nan	-0.00029	0.00138	0.00049	0.00001	-0.00011
b2	-0.00002	nan	0.00039	-0.00001	0.00059	nan	-0.00013	0.00055	0.00001	0.00055	-0.00006
b3	0.00010	nan	-0.00414	-0.00003	-0.00670	nan	0.00098	-0.00555	-0.00011	-0.00006	0.00260
