rhoS_pop	1.00000	nan	nan	-0.72742	0.07604	0.06734	0.33406	-0.23896	nan	-0.44235	0.23699	0.05115	-0.32100
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.72742	nan	nan	1.00000	-0.12229	-0.08610	-0.45146	0.31239	nan	0.60304	-0.34960	-0.06886	0.43752
T0_pop	0.07604	nan	nan	-0.12229	1.00000	0.04264	-0.09802	-0.20645	nan	-0.34514	0.08584	-0.07755	-0.09724
omega_rhoS	0.06734	nan	nan	-0.08610	0.04264	1.00000	0.02183	-0.04325	nan	-0.07225	0.02366	-0.01512	-0.02654
omega_deltaSC	0.33406	nan	nan	-0.45146	-0.09802	0.02183	1.00000	-0.11166	nan	-0.39963	0.13832	0.11614	-0.47926
omega_deltaCB	-0.23896	nan	nan	0.31239	-0.20645	-0.04325	-0.11166	1.00000	nan	0.25296	-0.10933	0.01388	0.11308
omega_S0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_T0	-0.44235	nan	nan	0.60304	-0.34514	-0.07225	-0.39963	0.25296	nan	1.00000	-0.20146	-0.04363	0.36275
b1	0.23699	nan	nan	-0.34960	0.08584	0.02366	0.13832	-0.10933	nan	-0.20146	1.00000	0.02349	-0.14226
b2	0.05115	nan	nan	-0.06886	-0.07755	-0.01512	0.11614	0.01388	nan	-0.04363	0.02349	1.00000	-0.08564
b3	-0.32100	nan	nan	0.43752	-0.09724	-0.02654	-0.47926	0.11308	nan	0.36275	-0.14226	-0.08564	1.00000
