rhoS_pop	1.00000	nan	nan	0.01110	0.00907	0.00756	-0.02994	-0.00903	-0.00487
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.01110	nan	nan	1.00000	-0.00837	-0.03344	0.00389	-0.01343	0.00786
omega_deltaSC	0.00907	nan	nan	-0.00837	1.00000	0.01059	0.02574	0.07565	-0.36854
omega_deltaCB	0.00756	nan	nan	-0.03344	0.01059	1.00000	0.00634	-0.00064	-0.10440
b1	-0.02994	nan	nan	0.00389	0.02574	0.00634	1.00000	0.01023	-0.01177
b2	-0.00903	nan	nan	-0.01343	0.07565	-0.00064	0.01023	1.00000	-0.02650
b3	-0.00487	nan	nan	0.00786	-0.36854	-0.10440	-0.01177	-0.02650	1.00000
