rhoS_pop	1.00000	nan	-0.02328	-0.00634	0.00946	-0.01217	-0.01408	0.00803	0.00113	-0.01785	0.00204
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.02328	nan	1.00000	0.00315	-0.04423	0.07001	0.13589	-0.16229	-0.00785	0.00507	0.06570
omega_rhoS	-0.00634	nan	0.00315	1.00000	-0.00788	-0.01075	-0.00473	-0.00643	0.00118	-0.01325	0.01464
omega_deltaSC	0.00946	nan	-0.04423	-0.00788	1.00000	-0.44024	-0.41836	0.24756	-0.02191	0.08562	-0.17821
omega_rhoC	-0.01217	nan	0.07001	-0.01075	-0.44024	1.00000	0.41663	-0.81823	-0.03694	-0.16524	0.04259
omega_deltaCB	-0.01408	nan	0.13589	-0.00473	-0.41836	0.41663	1.00000	-0.24701	-0.00650	0.04401	-0.17201
omega_rhoB	0.00803	nan	-0.16229	-0.00643	0.24756	-0.81823	-0.24701	1.00000	0.05101	0.13822	-0.15876
b1	0.00113	nan	-0.00785	0.00118	-0.02191	-0.03694	-0.00650	0.05101	1.00000	0.00750	-0.00048
b2	-0.01785	nan	0.00507	-0.01325	0.08562	-0.16524	0.04401	0.13822	0.00750	1.00000	-0.03864
b3	0.00204	nan	0.06570	0.01464	-0.17821	0.04259	-0.17201	-0.15876	-0.00048	-0.03864	1.00000
