rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.61129167859417444	-0.50755249439579064	4.26136000058108522	0.00000000000000000	-0.05804670208079760	0.26293773376860008	-0.00113015114713655	-0.50755249439579064	0.00000000000000000	0.00000000000000000	-0.05804670208079760	0.00000000000000000
2	1	0.58583969257244650	-0.75722784314459823	4.26136000058108522	0.00000000000000000	0.04676312411598675	0.26293773376860008	-0.02658213716886448	-0.75722784314459823	0.00000000000000000	0.00000000000000000	0.04676312411598675	0.00000000000000000
3	1	0.57125149280239296	-0.35850975015737868	4.26136000058108522	0.00000000000000000	0.14953863793354377	0.26293773376860008	-0.04117033693891803	-0.35850975015737868	0.00000000000000000	0.00000000000000000	0.14953863793354377	0.00000000000000000
4	1	0.66400943668589296	-0.14121601808865139	4.26136000058108522	0.00000000000000000	0.17464887580836713	0.26293773376860008	0.05158760694458198	-0.14121601808865139	0.00000000000000000	0.00000000000000000	0.17464887580836713	0.00000000000000000
5	1	0.60203700619232703	-0.08515846773527941	4.26136000058108522	0.00000000000000000	0.11720017192821894	0.26293773376860008	-0.01038482354898396	-0.08515846773527941	0.00000000000000000	0.00000000000000000	0.11720017192821894	0.00000000000000000
6	1	0.60371905788458458	-0.53667115912521002	4.26136000058108522	0.00000000000000000	-0.01063049892384334	0.26293773376860008	-0.00870277185672641	-0.53667115912521002	0.00000000000000000	0.00000000000000000	-0.01063049892384334	0.00000000000000000
7	1	0.63345755401552961	-0.32852255790279583	4.26136000058108522	0.00000000000000000	0.09928060342239438	0.26293773376860008	0.02103572427421863	-0.32852255790279583	0.00000000000000000	0.00000000000000000	0.09928060342239438	0.00000000000000000
8	1	0.59000966493383700	-0.56101373057559378	4.26136000058108522	0.00000000000000000	0.10260148285609681	0.26293773376860008	-0.02241216480747399	-0.56101373057559378	0.00000000000000000	0.00000000000000000	0.10260148285609681	0.00000000000000000
9	1	0.62389287948162619	-0.55582598757275214	4.26136000058108522	0.00000000000000000	0.04753576216749177	0.26293773376860008	0.01147104974031521	-0.55582598757275214	0.00000000000000000	0.00000000000000000	0.04753576216749177	0.00000000000000000
10	1	0.60493922597452110	-0.52039956499481699	4.26136000058108522	0.00000000000000000	0.09737144066640642	0.26293773376860008	-0.00748260376678989	-0.52039956499481699	0.00000000000000000	0.00000000000000000	0.09737144066640642	0.00000000000000000
1	2	0.75656869397499249	0.02743884771678770	4.26136000058108522	0.00000000000000000	-0.06591273411850415	0.26293773376860008	0.14414686423368150	0.02743884771678770	0.00000000000000000	0.00000000000000000	-0.06591273411850415	0.00000000000000000
2	2	0.77017652661570168	0.27286023668998149	4.26136000058108522	0.00000000000000000	0.01980112948996941	0.26293773376860008	0.15775469687439070	0.27286023668998149	0.00000000000000000	0.00000000000000000	0.01980112948996941	0.00000000000000000
3	2	0.74935659710258717	0.07160782119836372	4.26136000058108522	0.00000000000000000	-0.01119042225859136	0.26293773376860008	0.13693476736127619	0.07160782119836372	0.00000000000000000	0.00000000000000000	-0.01119042225859136	0.00000000000000000
4	2	0.75019048805256361	-0.07354399579452545	4.26136000058108522	0.00000000000000000	-0.06536197661151710	0.26293773376860008	0.13776865831125262	-0.07354399579452545	0.00000000000000000	0.00000000000000000	-0.06536197661151710	0.00000000000000000
5	2	0.75492723538491979	-0.19397946797394394	4.26136000058108522	0.00000000000000000	-0.11401259782196808	0.26293773376860008	0.14250540564360881	-0.19397946797394394	0.00000000000000000	0.00000000000000000	-0.11401259782196808	0.00000000000000000
6	2	0.73434052218005641	-0.14401688195822915	4.26136000058108522	0.00000000000000000	-0.01599311444259945	0.26293773376860008	0.12191869243874542	-0.14401688195822915	0.00000000000000000	0.00000000000000000	-0.01599311444259945	0.00000000000000000
7	2	0.73907511208318766	0.21685587551722521	4.26136000058108522	0.00000000000000000	-0.02772033861348825	0.26293773376860008	0.12665328234187667	0.21685587551722521	0.00000000000000000	0.00000000000000000	-0.02772033861348825	0.00000000000000000
8	2	0.76175429320510013	0.27079587182111625	4.26136000058108522	0.00000000000000000	-0.02863076178769611	0.26293773376860008	0.14933246346378914	0.27079587182111625	0.00000000000000000	0.00000000000000000	-0.02863076178769611	0.00000000000000000
9	2	0.71641784040443146	-0.06685661088197825	4.26136000058108522	0.00000000000000000	-0.05774861947701463	0.26293773376860008	0.10399601066312048	-0.06685661088197825	0.00000000000000000	0.00000000000000000	-0.05774861947701463	0.00000000000000000
10	2	0.71636684194541900	-0.00039930693401605	4.26136000058108522	0.00000000000000000	-0.07110841028263899	0.26293773376860008	0.10394501220410801	-0.00039930693401605	0.00000000000000000	0.00000000000000000	-0.07110841028263899	0.00000000000000000
1	3	0.55514559730008173	-0.16933489726732570	4.26136000058108522	0.00000000000000000	-0.05624814336867173	0.26293773376860008	-0.05727623244122926	-0.16933489726732570	0.00000000000000000	0.00000000000000000	-0.05624814336867173	0.00000000000000000
2	3	0.59656769023180145	0.05939142233125061	4.26136000058108522	0.00000000000000000	0.10342252981486373	0.26293773376860008	-0.01585413950950953	0.05939142233125061	0.00000000000000000	0.00000000000000000	0.10342252981486373	0.00000000000000000
3	3	0.57281433818573135	-0.19815034523184369	4.26136000058108522	0.00000000000000000	0.00579613695669277	0.26293773376860008	-0.03960749155557963	-0.19815034523184369	0.00000000000000000	0.00000000000000000	0.00579613695669277	0.00000000000000000
4	3	0.58356533980834613	-0.37628713576735323	4.26136000058108522	0.00000000000000000	-0.04732241532656035	0.26293773376860008	-0.02885648993296486	-0.37628713576735323	0.00000000000000000	0.00000000000000000	-0.04732241532656035	0.00000000000000000
5	3	0.59072995534362982	-0.14185372736942775	4.26136000058108522	0.00000000000000000	0.02405801912452725	0.26293773376860008	-0.02169187439768117	-0.14185372736942775	0.00000000000000000	0.00000000000000000	0.02405801912452725	0.00000000000000000
6	3	0.58518358437574780	-0.08381915827002215	4.26136000058108522	0.00000000000000000	-0.04960650044767712	0.26293773376860008	-0.02723824536556319	-0.08381915827002215	0.00000000000000000	0.00000000000000000	-0.04960650044767712	0.00000000000000000
7	3	0.55657112135447229	0.11009132073064665	4.26136000058108522	0.00000000000000000	0.02856438988875358	0.26293773376860008	-0.05585070838683870	0.11009132073064665	0.00000000000000000	0.00000000000000000	0.02856438988875358	0.00000000000000000
8	3	0.57179239157193684	-0.07032443196661836	4.26136000058108522	0.00000000000000000	0.04451148197476734	0.26293773376860008	-0.04062943816937414	-0.07032443196661836	0.00000000000000000	0.00000000000000000	0.04451148197476734	0.00000000000000000
9	3	0.56534932815988725	0.11340371558031150	4.26136000058108522	0.00000000000000000	0.05386674934755557	0.26293773376860008	-0.04707250158142373	0.11340371558031150	0.00000000000000000	0.00000000000000000	0.05386674934755557	0.00000000000000000
10	3	0.57094430402989627	0.26227496975845149	4.26136000058108522	0.00000000000000000	0.01237802367836500	0.26293773376860008	-0.04147752571141472	0.26227496975845149	0.00000000000000000	0.00000000000000000	0.01237802367836500	0.00000000000000000
1	4	0.81160664127712168	0.33585861188735566	4.26136000058108522	0.00000000000000000	0.11631527768698040	0.26293773376860008	0.19918481153581069	0.33585861188735566	0.00000000000000000	0.00000000000000000	0.11631527768698040	0.00000000000000000
2	4	0.70293766228166743	0.36707362047924591	4.26136000058108522	0.00000000000000000	-0.00049010366868813	0.26293773376860008	0.09051583254035644	0.36707362047924591	0.00000000000000000	0.00000000000000000	-0.00049010366868813	0.00000000000000000
3	4	0.75338081371457555	0.28837155374860723	4.26136000058108522	0.00000000000000000	0.01809829522138405	0.26293773376860008	0.14095898397326456	0.28837155374860723	0.00000000000000000	0.00000000000000000	0.01809829522138405	0.00000000000000000
4	4	0.72646003752371258	0.37830933177207393	4.26136000058108522	0.00000000000000000	0.09082859198511768	0.26293773376860008	0.11403820778240159	0.37830933177207393	0.00000000000000000	0.00000000000000000	0.09082859198511768	0.00000000000000000
5	4	0.76418550759815806	0.19787545269451123	4.26136000058108522	0.00000000000000000	0.04249930426462286	0.26293773376860008	0.15176367785684708	0.19787545269451123	0.00000000000000000	0.00000000000000000	0.04249930426462286	0.00000000000000000
6	4	0.72605799920171665	0.43266171613104376	4.26136000058108522	0.00000000000000000	0.01732048881613574	0.26293773376860008	0.11363616946040567	0.43266171613104376	0.00000000000000000	0.00000000000000000	0.01732048881613574	0.00000000000000000
7	4	0.75871525024490649	0.14314237925713552	4.26136000058108522	0.00000000000000000	-0.01607257305123033	0.26293773376860008	0.14629342050359551	0.14314237925713552	0.00000000000000000	0.00000000000000000	-0.01607257305123033	0.00000000000000000
8	4	0.70828776351915534	0.57376746724779204	4.26136000058108522	0.00000000000000000	-0.00528319429655356	0.26293773376860008	0.09586593377784436	0.57376746724779204	0.00000000000000000	0.00000000000000000	-0.00528319429655356	0.00000000000000000
9	4	0.74210130666770902	0.41266025842541404	4.26136000058108522	0.00000000000000000	0.01691284098317213	0.26293773376860008	0.12967947692639803	0.41266025842541404	0.00000000000000000	0.00000000000000000	0.01691284098317213	0.00000000000000000
10	4	0.77026466429808549	0.29909769542618858	4.26136000058108522	0.00000000000000000	0.04868913093434339	0.26293773376860008	0.15784283455677450	0.29909769542618858	0.00000000000000000	0.00000000000000000	0.04868913093434339	0.00000000000000000
1	5	0.63049971169735797	0.07073952801528180	4.26136000058108522	0.00000000000000000	-0.10569790070640889	0.26293773376860008	0.01807788195604698	0.07073952801528180	0.00000000000000000	0.00000000000000000	-0.10569790070640889	0.00000000000000000
2	5	0.62053718642113187	-0.19804669122551813	4.26136000058108522	0.00000000000000000	-0.12753899358377177	0.26293773376860008	0.00811535667982088	-0.19804669122551813	0.00000000000000000	0.00000000000000000	-0.12753899358377177	0.00000000000000000
3	5	0.57305384746131849	0.02625058006264061	4.26136000058108522	0.00000000000000000	-0.21926644089418923	0.26293773376860008	-0.03936798227999250	0.02625058006264061	0.00000000000000000	0.00000000000000000	-0.21926644089418923	0.00000000000000000
4	5	0.59531632272389112	-0.14911025110352136	4.26136000058108522	0.00000000000000000	-0.15175937440318266	0.26293773376860008	-0.01710550701741986	-0.14911025110352136	0.00000000000000000	0.00000000000000000	-0.15175937440318266	0.00000000000000000
5	5	0.60180390218681845	0.06239001291492432	4.26136000058108522	0.00000000000000000	-0.17073824561370737	0.26293773376860008	-0.01061792755449253	0.06239001291492432	0.00000000000000000	0.00000000000000000	-0.17073824561370737	0.00000000000000000
6	5	0.61581536294676309	-0.16386884231715415	4.26136000058108522	0.00000000000000000	-0.10680893440085530	0.26293773376860008	0.00339353320545210	-0.16386884231715415	0.00000000000000000	0.00000000000000000	-0.10680893440085530	0.00000000000000000
7	5	0.60626588683894378	-0.06163464212434502	4.26136000058108522	0.00000000000000000	-0.13931417151727898	0.26293773376860008	-0.00615594290236721	-0.06163464212434502	0.00000000000000000	0.00000000000000000	-0.13931417151727898	0.00000000000000000
8	5	0.67063457216091027	-0.02697627615005835	4.26136000058108522	0.00000000000000000	-0.11675878832678126	0.26293773376860008	0.05821274241959928	-0.02697627615005835	0.00000000000000000	0.00000000000000000	-0.11675878832678126	0.00000000000000000
9	5	0.60762447354535110	-0.22163665706105223	4.26136000058108522	0.00000000000000000	-0.14594951007630530	0.26293773376860008	-0.00479735619595989	-0.22163665706105223	0.00000000000000000	0.00000000000000000	-0.14594951007630530	0.00000000000000000
10	5	0.64997396722483891	0.03962891712164512	4.26136000058108522	0.00000000000000000	-0.06866923576090538	0.26293773376860008	0.03755213748352793	0.03962891712164512	0.00000000000000000	0.00000000000000000	-0.06866923576090538	0.00000000000000000
1	6	0.59839558341960142	-0.10071989699357259	4.26136000058108522	0.00000000000000000	0.04322408109871593	0.26293773376860008	-0.01402624632170957	-0.10071989699357259	0.00000000000000000	0.00000000000000000	0.04322408109871593	0.00000000000000000
2	6	0.59947660811434211	-0.10844110395735430	4.26136000058108522	0.00000000000000000	0.10941219154735765	0.26293773376860008	-0.01294522162696887	-0.10844110395735430	0.00000000000000000	0.00000000000000000	0.10941219154735765	0.00000000000000000
3	6	0.62286181142702635	-0.15309027937628719	4.26136000058108522	0.00000000000000000	0.04929216738272371	0.26293773376860008	0.01043998168571536	-0.15309027937628719	0.00000000000000000	0.00000000000000000	0.04929216738272371	0.00000000000000000
4	6	0.58372480895545120	-0.20531553781425163	4.26136000058108522	0.00000000000000000	0.07306120973026745	0.26293773376860008	-0.02869702078585978	-0.20531553781425163	0.00000000000000000	0.00000000000000000	0.07306120973026745	0.00000000000000000
5	6	0.60262725048008048	-0.08659915903613230	4.26136000058108522	0.00000000000000000	0.05511555987489809	0.26293773376860008	-0.00979457926123051	-0.08659915903613230	0.00000000000000000	0.00000000000000000	0.05511555987489809	0.00000000000000000
6	6	0.60787109167211673	-0.38657717206575887	4.26136000058108522	0.00000000000000000	-0.03005811126116159	0.26293773376860008	-0.00455073806919426	-0.38657717206575887	0.00000000000000000	0.00000000000000000	-0.03005811126116159	0.00000000000000000
7	6	0.59343534489554373	-0.19198310083770434	4.26136000058108522	0.00000000000000000	0.09278476168933170	0.26293773376860008	-0.01898648484576726	-0.19198310083770434	0.00000000000000000	0.00000000000000000	0.09278476168933170	0.00000000000000000
8	6	0.58251891277906942	-0.13474405011752039	4.26136000058108522	0.00000000000000000	0.04176355410969130	0.26293773376860008	-0.02990291696224157	-0.13474405011752039	0.00000000000000000	0.00000000000000000	0.04176355410969130	0.00000000000000000
9	6	0.56195333770681910	-0.06516102858542550	4.26136000058108522	0.00000000000000000	-0.00653416796800105	0.26293773376860008	-0.05046849203449189	-0.06516102858542550	0.00000000000000000	0.00000000000000000	-0.00653416796800105	0.00000000000000000
10	6	0.60020946853350443	-0.01806896276904271	4.26136000058108522	0.00000000000000000	0.12031240922167617	0.26293773376860008	-0.01221236120780655	-0.01806896276904271	0.00000000000000000	0.00000000000000000	0.12031240922167617	0.00000000000000000
1	7	0.44103861400778710	-0.11119674248709414	4.26136000058108522	0.00000000000000000	0.07617680069050545	0.26293773376860008	-0.17138321573352389	-0.11119674248709414	0.00000000000000000	0.00000000000000000	0.07617680069050545	0.00000000000000000
2	7	0.31183826148456700	-0.00028918031296114	4.26136000058108522	0.00000000000000000	0.06041037890871923	0.26293773376860008	-0.30058356825674398	-0.00028918031296114	0.00000000000000000	0.00000000000000000	0.06041037890871923	0.00000000000000000
3	7	0.42533580255364389	-0.05820631666408003	4.26136000058108522	0.00000000000000000	0.08686308092432327	0.26293773376860008	-0.18708602718766709	-0.05820631666408003	0.00000000000000000	0.00000000000000000	0.08686308092432327	0.00000000000000000
4	7	0.39541350114606555	-0.44541437966256864	4.26136000058108522	0.00000000000000000	0.03078144485975268	0.26293773376860008	-0.21700832859524544	-0.44541437966256864	0.00000000000000000	0.00000000000000000	0.03078144485975268	0.00000000000000000
5	7	0.45108593920065748	-0.04058641366461138	4.26136000058108522	0.00000000000000000	0.12971253269177330	0.26293773376860008	-0.16133589054065350	-0.04058641366461138	0.00000000000000000	0.00000000000000000	0.12971253269177330	0.00000000000000000
6	7	0.33142828170607497	-0.09540028340741250	4.26136000058108522	0.00000000000000000	0.08015610401187473	0.26293773376860008	-0.28099354803523602	-0.09540028340741250	0.00000000000000000	0.00000000000000000	0.08015610401187473	0.00000000000000000
7	7	0.41920401412945402	-0.01700464725537006	4.26136000058108522	0.00000000000000000	-0.00329166411509214	0.26293773376860008	-0.19321781561185697	-0.01700464725537006	0.00000000000000000	0.00000000000000000	-0.00329166411509214	0.00000000000000000
