rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	1.00000	-0.00638	-0.01986	0.00920	-0.39625	0.00229	0.00184
T0_pop	nan	nan	nan	-0.00638	1.00000	0.00373	0.03969	0.00534	-0.26931	-0.41001
omega_S0	nan	nan	nan	-0.01986	0.00373	1.00000	-0.00319	-0.13998	0.00163	-0.00194
omega_T0	nan	nan	nan	0.00920	0.03969	-0.00319	1.00000	-0.00654	-0.04601	-0.06592
b1	nan	nan	nan	-0.39625	0.00534	-0.13998	-0.00654	1.00000	-0.00321	-0.00208
b2	nan	nan	nan	0.00229	-0.26931	0.00163	-0.04601	-0.00321	1.00000	0.32544
b3	nan	nan	nan	0.00184	-0.41001	-0.00194	-0.06592	-0.00208	0.32544	1.00000
