rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	132327204.82593	-1229983.93183	-31.41785	11.48035	-498.52547	2.30101	3.74369
T0_pop	nan	nan	nan	-1229983.93183	281229866.26688	8.60379	72.22722	9.78518	-395.34088	-1216.39747
omega_S0	nan	nan	nan	-31.41785	8.60379	0.01892	-0.00005	-0.00211	0.00002	-0.00005
omega_T0	nan	nan	nan	11.48035	72.22722	-0.00005	0.01177	-0.00008	-0.00044	-0.00127
b1	nan	nan	nan	-498.52547	9.78518	-0.00211	-0.00008	0.01196	-0.00003	-0.00004
b2	nan	nan	nan	2.30101	-395.34088	0.00002	-0.00044	-0.00003	0.00766	0.00504
b3	nan	nan	nan	3.74369	-1216.39747	-0.00005	-0.00127	-0.00004	0.00504	0.03130
