rhoS_pop	0.00230	nan	nan	-12.61278	2.12429	0.00003	0.00027	-0.00002	-0.00005	0.00019	0.00002	-0.00003	-0.00003
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-12.61278	nan	nan	972041.84731	-311802.50508	-3.18297	-7.24933	2.36643	4.39161	-16.90842	-3.33337	2.77733	0.57430
T0_pop	2.12429	nan	nan	-311802.50508	1366322.33144	2.87776	-15.73202	-2.60087	-5.80639	32.61419	1.02940	-7.96540	3.62093
omega_rhoS	0.00003	nan	nan	-3.18297	2.87776	0.00113	-0.00006	-0.00005	-0.00003	0.00011	0.00001	-0.00003	0.00002
omega_deltaSC	0.00027	nan	nan	-7.24933	-15.73202	-0.00006	0.02327	0.00012	0.00035	-0.00020	0.00005	0.00026	-0.00277
omega_deltaCB	-0.00002	nan	nan	2.36643	-2.60087	-0.00005	0.00012	0.00107	0.00000	-0.00014	0.00000	0.00001	-0.00017
omega_S0	-0.00005	nan	nan	4.39161	-5.80639	-0.00003	0.00035	0.00000	0.00023	-0.00013	-0.00001	0.00005	-0.00005
omega_T0	0.00019	nan	nan	-16.90842	32.61419	0.00011	-0.00020	-0.00014	-0.00013	0.00156	0.00005	-0.00021	0.00012
b1	0.00002	nan	nan	-3.33337	1.02940	0.00001	0.00005	0.00000	-0.00001	0.00005	0.00048	-0.00001	-0.00001
b2	-0.00003	nan	nan	2.77733	-7.96540	-0.00003	0.00026	0.00001	0.00005	-0.00021	-0.00001	0.00059	-0.00004
b3	-0.00003	nan	nan	0.57430	3.62093	0.00002	-0.00277	-0.00017	-0.00005	0.00012	-0.00001	-0.00004	0.00235
