rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	1.00000	0.04873	-0.13606	-0.01001	-0.86185	-0.03786	-0.04026
T0_pop	nan	nan	nan	0.04873	1.00000	-0.02260	0.00669	-0.04459	-0.38669	-0.41091
omega_S0	nan	nan	nan	-0.13606	-0.02260	1.00000	0.01231	0.00026	0.01088	0.01765
omega_T0	nan	nan	nan	-0.01001	0.00669	0.01231	1.00000	0.00623	-0.02408	-0.02649
b1	nan	nan	nan	-0.86185	-0.04459	0.00026	0.00623	1.00000	0.03560	0.03704
b2	nan	nan	nan	-0.03786	-0.38669	0.01088	-0.02408	0.03560	1.00000	0.36951
b3	nan	nan	nan	-0.04026	-0.41091	0.01765	-0.02649	0.03704	0.36951	1.00000
