rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
5	AG142	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12860.468052	18289.183526
6	AG142	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13039.085755	19895.146606
7	AG142	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12485.121832	21765.297637
8	AG142	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12870.602519	16561.793280
9	AG142	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12854.159531	23366.408089
10	AG142	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12997.789812	17768.411931
1	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12623.394876	22250.680344
2	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13118.128228	20031.196269
3	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13291.569511	21202.011263
4	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12917.840567	20523.127172
5	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12925.771718	18234.129382
6	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12570.624483	19967.675080
7	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13088.494445	19304.135531
8	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12225.343972	17853.968933
9	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12891.881310	17686.354194
10	GD14	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12923.877883	16632.874171
1	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12918.900812	13997.395772
2	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12834.347021	15258.247054
3	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13080.305813	15382.923085
4	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12871.728864	15519.191867
5	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13114.701959	14588.736315
6	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13463.928259	14708.986925
7	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13461.759429	17092.404718
8	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12871.710211	16245.218869
9	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12741.170629	16868.195565
10	GD15	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13204.152475	17749.764025
1	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13226.720062	13091.116221
2	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13607.976564	16715.402941
3	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12253.633164	14876.093459
4	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13200.495283	15448.135413
5	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12926.218285	13740.702499
6	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	12906.912804	13570.174284
7	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13105.722332	13195.315482
8	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13031.188810	16620.132484
9	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13085.947453	12782.068134
10	GD16	0.999084	0.000000	5.849246	0.000000	0.000000	0.175963	13180.324732	14011.641139
