rhoS_pop	0.00205	nan	nan	-0.00000	-0.00049	-0.00104	-0.00055	-0.00003	0.00001	0.00020
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00000	nan	nan	0.00112	0.00070	0.00088	0.00049	-0.00003	-0.00001	-0.00013
omega_deltaSC	-0.00049	nan	nan	0.00070	0.60276	0.78492	0.42898	0.00015	-0.00788	-0.12630
omega_rhoC	-0.00104	nan	nan	0.00088	0.78492	1.26879	0.61958	0.00040	-0.01056	-0.18656
omega_deltaCB	-0.00055	nan	nan	0.00049	0.42898	0.61958	0.41271	0.00023	-0.00584	-0.10277
b1	-0.00003	nan	nan	-0.00003	0.00015	0.00040	0.00023	0.00048	-0.00000	-0.00010
b2	0.00001	nan	nan	-0.00001	-0.00788	-0.01056	-0.00584	-0.00000	0.00075	0.00159
b3	0.00020	nan	nan	-0.00013	-0.12630	-0.18656	-0.10277	-0.00010	0.00159	0.03681
