rhoS_pop	0.00214	nan	-0.00012	-0.00001	0.00013	0.00019	-0.00010	0.00009	-0.00002	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00012	nan	0.00365	-0.00002	0.00105	-0.00105	0.00014	0.00142	0.00002	0.00008	-0.00011
omega_rhoS	-0.00001	nan	-0.00002	0.00114	-0.00001	0.00012	-0.00015	0.00004	0.00000	-0.00001	0.00001
omega_deltaSC	0.00013	nan	0.00105	-0.00001	0.02573	0.00243	-0.00240	0.00445	0.00009	0.00036	-0.00308
omega_rhoC	0.00019	nan	-0.00105	0.00012	0.00243	0.04267	-0.01707	0.00658	0.00029	0.00007	0.00081
omega_deltaCB	-0.00010	nan	0.00014	-0.00015	-0.00240	-0.01707	0.01229	-0.00768	-0.00015	-0.00005	-0.00071
omega_rhoB	0.00009	nan	0.00142	0.00004	0.00445	0.00658	-0.00768	0.01118	0.00012	0.00009	0.00004
b1	-0.00002	nan	0.00002	0.00000	0.00009	0.00029	-0.00015	0.00012	0.00046	0.00000	0.00000
b2	-0.00001	nan	0.00008	-0.00001	0.00036	0.00007	-0.00005	0.00009	0.00000	0.00056	-0.00005
b3	-0.00001	nan	-0.00011	0.00001	-0.00308	0.00081	-0.00071	0.00004	0.00000	-0.00005	0.00240
