rhoS_pop	0.00465	nan	nan	-176.55314	-93.08696	0.00011	-0.00368	0.00009	0.00187	0.00007	0.00067	0.00006	-0.00012
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-176.55314	nan	nan	12487708.88741	6369119.13364	-7.98367	266.17368	-4.67844	-134.08526	-1.37467	-49.10890	-3.60683	6.93177
T0_pop	-93.08696	nan	nan	6369119.13364	4717809.03572	-4.42826	150.34653	-0.20372	-46.34447	-21.20718	-25.55689	-8.20327	2.04106
omega_rhoS	0.00011	nan	nan	-7.98367	-4.42826	0.00115	-0.00026	-0.00005	0.00008	-0.00003	0.00003	-0.00001	0.00002
omega_deltaSC	-0.00368	nan	nan	266.17368	150.34653	-0.00026	0.02661	0.00036	-0.00334	0.00098	-0.00103	0.00008	-0.00235
omega_deltaCB	0.00009	nan	nan	-4.67844	-0.20372	-0.00005	0.00036	0.00137	-0.00014	0.00013	0.00003	0.00001	-0.00022
omega_S0	0.00187	nan	nan	-134.08526	-46.34447	0.00008	-0.00334	-0.00014	0.00307	-0.00091	0.00051	-0.00010	-0.00007
omega_T0	0.00007	nan	nan	-1.37467	-21.20718	-0.00003	0.00098	0.00013	-0.00091	0.00147	0.00003	0.00011	-0.00017
b1	0.00067	nan	nan	-49.10890	-25.55689	0.00003	-0.00103	0.00003	0.00051	0.00003	0.00066	0.00002	-0.00003
b2	0.00006	nan	nan	-3.60683	-8.20327	-0.00001	0.00008	0.00001	-0.00010	0.00011	0.00002	0.00056	-0.00002
b3	-0.00012	nan	nan	6.93177	2.04106	0.00002	-0.00235	-0.00022	-0.00007	-0.00017	-0.00003	-0.00002	0.00231
