rhoS_pop	1.00000	-0.00183	-0.03706	0.00737	0.00367	nan	-0.00864	0.01531	0.00601	-0.03533	-0.00672
rhoC_pop	-0.00183	1.00000	0.45094	0.01243	-0.17136	nan	-0.02262	-0.06773	0.00264	-0.08237	0.29947
rhoB_pop	-0.03706	0.45094	1.00000	0.00282	-0.07954	nan	-0.00342	-0.10557	-0.00204	-0.23679	0.19544
omega_rhoS	0.00737	0.01243	0.00282	1.00000	-0.00454	nan	0.00895	-0.05048	0.01001	-0.01841	0.00976
omega_deltaSC	0.00367	-0.17136	-0.07954	-0.00454	1.00000	nan	0.02807	-0.14960	0.00127	0.02426	-0.32725
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.00864	-0.02262	-0.00342	0.00895	0.02807	nan	1.00000	-0.00634	0.01024	0.00773	-0.01458
omega_rhoB	0.01531	-0.06773	-0.10557	-0.05048	-0.14960	nan	-0.00634	1.00000	0.02636	-0.07159	-0.11370
b1	0.00601	0.00264	-0.00204	0.01001	0.00127	nan	0.01024	0.02636	1.00000	-0.00859	-0.00651
b2	-0.03533	-0.08237	-0.23679	-0.01841	0.02426	nan	0.00773	-0.07159	-0.00859	1.00000	-0.00360
b3	-0.00672	0.29947	0.19544	0.00976	-0.32725	nan	-0.01458	-0.11370	-0.00651	-0.00360	1.00000
