rhoS_pop	0.00217	-0.00005	-0.00008	0.00001	0.00003	nan	-0.05253	0.00004	0.00001	-0.00007	-0.00002
rhoC_pop	-0.00005	0.34600	0.01254	0.00025	-0.02063	nan	-1.73587	-0.00199	0.00003	-0.00204	0.00973
rhoB_pop	-0.00008	0.01254	0.00223	0.00000	-0.00077	nan	-0.02109	-0.00025	-0.00000	-0.00047	0.00051
omega_rhoS	0.00001	0.00025	0.00000	0.00115	-0.00003	nan	0.03953	-0.00009	0.00001	-0.00003	0.00002
omega_deltaSC	0.00003	-0.02063	-0.00077	-0.00003	0.04189	nan	0.74923	-0.00153	0.00001	0.00021	-0.00370
omega_rhoC	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_deltaCB	-0.05253	-1.73587	-0.02109	0.03953	0.74923	nan	17013.97696	-0.04142	0.02865	0.04237	-0.10503
omega_rhoB	0.00004	-0.00199	-0.00025	-0.00009	-0.00153	nan	-0.04142	0.00251	0.00003	-0.00015	-0.00031
b1	0.00001	0.00003	-0.00000	0.00001	0.00001	nan	0.02865	0.00003	0.00046	-0.00001	-0.00001
b2	-0.00007	-0.00204	-0.00047	-0.00003	0.00021	nan	0.04237	-0.00015	-0.00001	0.00177	-0.00001
b3	-0.00002	0.00973	0.00051	0.00002	-0.00370	nan	-0.10503	-0.00031	-0.00001	-0.00001	0.00305
