rhoS_pop	1.00000	0.02003	-0.08322	-0.05573	-0.05320	0.01307	-0.03202	-0.01052	-0.04164	0.07750	-0.03215	-0.01455	0.02948
deltaSC_pop	0.02003	1.00000	-0.37485	-0.27180	-0.35117	0.01574	-0.38041	-0.20443	-0.24458	0.33292	0.00237	-0.10937	0.20797
rhoC_pop	-0.08322	-0.37485	1.00000	0.87758	0.62078	-0.02955	0.44124	0.11020	0.50508	-0.87901	0.00236	0.09688	-0.33431
deltaCB_pop	-0.05573	-0.27180	0.87758	1.00000	0.76810	-0.01916	0.37843	0.12938	0.50808	-0.85417	-0.02103	0.14027	-0.27760
rhoB_pop	-0.05320	-0.35117	0.62078	0.76810	1.00000	-0.01318	0.38409	0.22560	0.45977	-0.72728	-0.02401	0.14855	-0.25632
omega_rhoS	0.01307	0.01574	-0.02955	-0.01916	-0.01318	1.00000	-0.02342	0.00745	-0.03500	0.01717	-0.00005	-0.01479	0.01926
omega_deltaSC	-0.03202	-0.38041	0.44124	0.37843	0.38409	-0.02342	1.00000	0.19804	0.30319	-0.46269	-0.00040	0.13400	-0.46585
omega_rhoC	-0.01052	-0.20443	0.11020	0.12938	0.22560	0.00745	0.19804	1.00000	0.12575	-0.16642	0.00564	0.08912	-0.10865
omega_deltaCB	-0.04164	-0.24458	0.50508	0.50808	0.45977	-0.03500	0.30319	0.12575	1.00000	-0.55192	0.00385	0.06130	-0.26500
omega_rhoB	0.07750	0.33292	-0.87901	-0.85417	-0.72728	0.01717	-0.46269	-0.16642	-0.55192	1.00000	0.00560	-0.12743	0.32651
b1	-0.03215	0.00237	0.00236	-0.02103	-0.02401	-0.00005	-0.00040	0.00564	0.00385	0.00560	1.00000	0.00031	-0.00198
b2	-0.01455	-0.10937	0.09688	0.14027	0.14855	-0.01479	0.13400	0.08912	0.06130	-0.12743	0.00031	1.00000	-0.05794
b3	0.02948	0.20797	-0.33431	-0.27760	-0.25632	0.01926	-0.46585	-0.10865	-0.26500	0.32651	-0.00198	-0.05794	1.00000
