rhoS_pop	0.00216	nan	-0.00007	0.00001	-0.00001	0.09851	0.00000	0.00000	-0.00007	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00007	nan	0.00204	-0.00002	-0.00014	0.25418	-0.00003	-0.00000	-0.00047	0.00016
omega_rhoS	0.00001	nan	-0.00002	0.00115	0.00006	-0.03848	-0.00004	0.00000	-0.00002	-0.00000
omega_deltaSC	-0.00001	nan	-0.00014	0.00006	0.03740	1.32229	-0.00163	0.00001	-0.00005	-0.00312
omega_deltaCB	0.09851	nan	0.25418	-0.03848	1.32229	38512.08537	0.27543	0.00396	-0.08561	-0.19577
omega_rhoB	0.00000	nan	-0.00003	-0.00004	-0.00163	0.27543	0.00208	-0.00001	-0.00010	-0.00010
b1	0.00000	nan	-0.00000	0.00000	0.00001	0.00396	-0.00001	0.00046	0.00000	-0.00000
b2	-0.00007	nan	-0.00047	-0.00002	-0.00005	-0.08561	-0.00010	0.00000	0.00181	0.00006
b3	-0.00002	nan	0.00016	-0.00000	-0.00312	-0.19577	-0.00010	-0.00000	0.00006	0.00279
