rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	3572105.53176	-37752.70594	-3.65380	0.75674	-7.85771	0.37042	-18379.30045
T0_pop	nan	nan	nan	-37752.70594	27041412.09721	0.36770	6.41968	0.45209	-69.68045	4275167.62556
omega_S0	nan	nan	nan	-3.65380	0.36770	0.00427	-0.00001	-0.00022	0.00000	0.03204
omega_T0	nan	nan	nan	0.75674	6.41968	-0.00001	0.00788	0.00001	-0.00035	5.95361
b1	nan	nan	nan	-7.85771	0.45209	-0.00022	0.00001	0.00113	-0.00001	0.20943
b2	nan	nan	nan	0.37042	-69.68045	0.00000	-0.00035	-0.00001	0.00293	-38.48568
b3	nan	nan	nan	-18379.30045	4275167.62556	0.03204	5.95361	0.20943	-38.48568	11744949.77637
