rhoS_pop	1.00000	nan	-0.05518	0.00654	-0.01238	0.01389	-0.02944	0.04304	-0.02222	-0.01152	0.00384
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.05518	nan	1.00000	0.01555	0.28510	-0.16192	0.17657	-0.17260	0.04095	0.02587	-0.11427
omega_rhoS	0.00654	nan	0.01555	1.00000	-0.00446	-0.01920	-0.00017	-0.02782	-0.00482	-0.01433	0.00481
omega_deltaSC	-0.01238	nan	0.28510	-0.00446	1.00000	-0.05616	0.18943	-0.22755	0.01976	0.05329	-0.36237
omega_rhoC	0.01389	nan	-0.16192	-0.01920	-0.05616	1.00000	-0.34809	0.05142	-0.02034	0.02959	0.01677
omega_deltaCB	-0.02944	nan	0.17657	-0.00017	0.18943	-0.34809	1.00000	-0.57651	-0.01402	-0.01168	-0.14921
omega_rhoB	0.04304	nan	-0.17260	-0.02782	-0.22755	0.05142	-0.57651	1.00000	0.03853	0.00295	0.07390
b1	-0.02222	nan	0.04095	-0.00482	0.01976	-0.02034	-0.01402	0.03853	1.00000	0.00860	-0.01071
b2	-0.01152	nan	0.02587	-0.01433	0.05329	0.02959	-0.01168	0.00295	0.00860	1.00000	-0.01738
b3	0.00384	nan	-0.11427	0.00481	-0.36237	0.01677	-0.14921	0.07390	-0.01071	-0.01738	1.00000
