rhoS_pop	1.00000	nan	nan	-0.50200	-0.27714	0.04299	0.06394	-0.03655	-0.20360	-0.28333	0.10582	0.02819	-0.07410
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-0.50200	nan	nan	1.00000	0.51044	-0.07554	-0.11053	0.04591	0.42058	0.54427	-0.24748	-0.05363	0.13746
T0_pop	-0.27714	nan	nan	0.51044	1.00000	-0.02595	-0.21554	-0.10444	-0.00915	0.42920	-0.09442	-0.10331	0.10071
omega_rhoS	0.04299	nan	nan	-0.07554	-0.02595	1.00000	-0.01058	-0.01355	-0.06823	-0.05592	0.01195	-0.01304	-0.00132
omega_deltaSC	0.06394	nan	nan	-0.11053	-0.21554	-0.01058	1.00000	0.03267	0.07004	-0.10353	0.03542	0.08473	-0.34349
omega_deltaCB	-0.03655	nan	nan	0.04591	-0.10444	-0.01355	0.03267	1.00000	0.03531	-0.00637	-0.01002	0.03400	-0.04693
omega_S0	-0.20360	nan	nan	0.42058	-0.00915	-0.06823	0.07004	0.03531	1.00000	0.14992	-0.11059	-0.00595	0.06951
omega_T0	-0.28333	nan	nan	0.54427	0.42920	-0.05592	-0.10353	-0.00637	0.14992	1.00000	-0.15675	-0.04731	0.12992
b1	0.10582	nan	nan	-0.24748	-0.09442	0.01195	0.03542	-0.01002	-0.11059	-0.15675	1.00000	0.02063	-0.04047
b2	0.02819	nan	nan	-0.05363	-0.10331	-0.01304	0.08473	0.03400	-0.00595	-0.04731	0.02063	1.00000	-0.06683
b3	-0.07410	nan	nan	0.13746	0.10071	-0.00132	-0.34349	-0.04693	0.06951	0.12992	-0.04047	-0.06683	1.00000
