rhoS_pop	0.00283	nan	nan	-54.44644	-16.57269	0.00008	0.00048	-0.00011	-0.00046	-0.00070	0.00013	0.00003	-0.00021
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-54.44644	nan	nan	4154274.29906	1169167.45895	-5.15501	-31.65961	5.23328	36.41481	51.29075	-11.35101	-2.52612	15.27244
T0_pop	-16.57269	nan	nan	1169167.45895	1262882.96192	-0.97632	-34.04021	-6.56444	-0.43666	22.30053	-2.38783	-2.68296	6.16886
omega_rhoS	0.00008	nan	nan	-5.15501	-0.97632	0.00112	-0.00005	-0.00003	-0.00010	-0.00009	0.00001	-0.00001	-0.00000
omega_deltaSC	0.00048	nan	nan	-31.65961	-34.04021	-0.00005	0.01975	0.00026	0.00042	-0.00067	0.00011	0.00028	-0.00263
omega_deltaCB	-0.00011	nan	nan	5.23328	-6.56444	-0.00003	0.00026	0.00313	0.00008	-0.00002	-0.00001	0.00004	-0.00014
omega_S0	-0.00046	nan	nan	36.41481	-0.43666	-0.00010	0.00042	0.00008	0.00180	0.00029	-0.00011	-0.00001	0.00016
omega_T0	-0.00070	nan	nan	51.29075	22.30053	-0.00009	-0.00067	-0.00002	0.00029	0.00214	-0.00016	-0.00005	0.00033
b1	0.00013	nan	nan	-11.35101	-2.38783	0.00001	0.00011	-0.00001	-0.00011	-0.00016	0.00051	0.00001	-0.00005
b2	0.00003	nan	nan	-2.52612	-2.68296	-0.00001	0.00028	0.00004	-0.00001	-0.00005	0.00001	0.00053	-0.00008
b3	-0.00021	nan	nan	15.27244	6.16886	-0.00000	-0.00263	-0.00014	0.00016	0.00033	-0.00005	-0.00008	0.00297
