parameter	value	se_sa	rse_sa
rhoS_pop	0.61373430968713028	0.04621345068852046	7.52987896539125678
deltaSC_pop	0.34090283046461578	0.04892274109272372	14.35093426066513445
rhoC_pop	4.06292069064136552	nan	nan
deltaCB_pop	4.88978878136040773	0.58085969119853154	11.87903439536560590
rhoB_pop	0.28129190475764904	0.18958478901202119	67.39788305509915745
omega_rhoS	0.11871448678697329	0.03370285222010073	28.38983946464653130
omega_deltaSC	0.22935697762640311	0.15176146949588640	66.16823742031030520
omega_rhoC	0.08914414551200650	0.18562773686326464	208.23323371052237007
omega_deltaCB	0.04646358888403465	nan	nan
omega_rhoB	0.10401195724922778	0.08270188487322115	79.51190138173768673
b1	0.16374540550096009	0.02150199667097051	13.13135877320505074
b2	0.17869474032120397	0.02469981507975210	13.82235147791935859
b3	0.27828125704547590	0.04892823125003379	17.58229489456347849
