rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	nan	nan	nan	3246025433596825698304.00000	-61037034940904.78125	-2128245688.42401	376055631.79604	-44566988734.20313	69456343.15933	562742044.61112
T0_pop	nan	nan	nan	-61037034940904.78125	927096561.50918	218.57288	51.43145	768.62798	-801.94121	-4776.35891
omega_S0	nan	nan	nan	-2128245688.42401	218.57288	0.03293	-0.00028	0.01872	-0.00041	-0.00236
omega_T0	nan	nan	nan	376055631.79604	51.43145	-0.00028	0.00790	-0.00540	0.00006	-0.00016
b1	nan	nan	nan	-44566988734.20313	768.62798	0.01872	-0.00540	0.72324	-0.00080	-0.00683
b2	nan	nan	nan	69456343.15933	-801.94121	-0.00041	0.00006	-0.00080	0.00662	0.00980
b3	nan	nan	nan	562742044.61112	-4776.35891	-0.00236	-0.00016	-0.00683	0.00980	0.11217
