rhoS_pop	0.00211	nan	nan	-0.00000	0.00011	0.00013	-0.00003	-0.00003	-0.00001	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00000	nan	nan	0.00110	-0.00009	-0.00004	-0.00005	0.00000	-0.00001	0.00002
omega_deltaSC	0.00011	nan	nan	-0.00009	0.02432	0.01236	-0.00222	-0.00001	0.00023	-0.00298
omega_rhoC	0.00013	nan	nan	-0.00004	0.01236	0.05743	-0.01145	-0.00005	0.00042	-0.00123
omega_deltaCB	-0.00003	nan	nan	-0.00005	-0.00222	-0.01145	0.00416	0.00001	-0.00010	-0.00010
b1	-0.00003	nan	nan	0.00000	-0.00001	-0.00005	0.00001	0.00048	0.00000	0.00000
b2	-0.00001	nan	nan	-0.00001	0.00023	0.00042	-0.00010	0.00000	0.00054	-0.00002
b3	-0.00001	nan	nan	0.00002	-0.00298	-0.00123	-0.00010	0.00000	-0.00002	0.00265
