rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
8	AG139	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	23821.059577	22807.530404
9	AG139	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	19275.127003	23550.978614
10	AG139	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	20972.707029	26587.337756
1	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	28922.446832	28955.623355
2	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	28254.565864	31434.032083
3	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	28985.484676	26641.946369
4	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	26738.827634	27359.197624
5	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	27492.560840	29289.011286
6	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	26322.544610	34513.461259
7	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	29649.118419	29801.472619
8	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	28989.419968	29912.691730
9	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	29456.120367	32772.804515
10	AG142	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	30043.326145	32514.458290
1	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	20865.528338	31708.265955
2	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	23840.022203	27451.876906
3	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	29438.395159	30494.663516
4	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	23902.850009	28897.494631
5	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	21552.359109	32165.344628
6	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	23415.777831	33016.264607
7	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	24166.960567	28686.018397
8	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	23035.530653	28071.425999
9	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	25242.463103	29102.272653
10	GD14	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	21197.827247	30620.855428
1	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	23050.738025	23253.815818
2	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	25035.773828	20008.713774
3	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	26690.803686	19706.623506
4	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	19328.624031	22040.779198
5	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	20433.744140	23201.098021
6	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	23310.723487	21743.309194
7	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	21068.487575	20243.870108
8	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	21318.012707	21075.397697
9	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	22125.710934	24319.147481
10	GD15	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	21720.993796	20032.022801
1	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	17915.563365	22424.775695
2	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	18850.981324	19409.927904
3	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	17608.495965	18563.863803
4	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	19630.027253	19031.784732
5	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	18539.682232	21043.222824
6	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	16065.712313	20569.693388
7	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	16829.966146	17696.355905
8	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	17985.626524	20743.961565
9	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	15591.310604	18591.601367
10	GD16	0.641204	0.000000	3.237402	0.000000	0.000000	0.231890	18774.785459	19681.031353
