rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024579	-0.125665
2	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025255	-0.064054
3	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088739	-0.162270
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097059	-0.154193
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.064434	-0.141455
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047426	-0.051137
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050074	-0.187540
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008002	-0.094973
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.203752	-0.062897
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.119346	0.058371
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202050	0.143700
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178687	0.225827
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.204227	0.060423
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123549	0.086989
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151348	0.155148
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107858	0.319285
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.226865	0.172494
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.204363	0.176219
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220334	0.267535
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.240073	0.259621
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124469	0.234513
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008798	0.090371
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.219732	0.195488
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011430	0.141691
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092083	0.248826
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009158	0.274936
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022419	0.134346
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.025530	0.112688
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065960	0.148752
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.108669	0.199617
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024870	-0.075595
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057738	-0.225896
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121751	-0.241109
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.200981	-0.129170
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.145380	-0.077864
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013654	-0.142758
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114789	-0.214212
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.103015	-0.173958
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065828	-0.030800
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084289	-0.224732
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.276898	-0.111898
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.226003	-0.256279
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.294186	-0.300847
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.185507	-0.275953
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.242654	-0.175485
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.385881	-0.198245
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.339407	-0.348705
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.272995	-0.189809
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.415854	-0.299354
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.230053	-0.242409
