rhoS_pop	1.00000	nan	-0.03734	0.00368	0.00238	0.02170	-0.02688	0.03135	-0.02554	-0.00735	0.00103
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03734	nan	1.00000	-0.00896	0.03429	0.07707	0.03308	-0.06044	0.02626	0.00811	-0.01675
omega_rhoS	0.00368	nan	-0.00896	1.00000	-0.01176	0.03583	-0.04880	0.03192	-0.00410	-0.01103	0.01033
omega_deltaSC	0.00238	nan	0.03429	-0.01176	1.00000	-0.19566	0.12354	-0.11700	0.01068	0.03875	-0.33445
omega_rhoC	0.02170	nan	0.07707	0.03583	-0.19566	1.00000	-0.76308	0.69139	-0.04165	0.09600	0.11878
omega_deltaCB	-0.02688	nan	0.03308	-0.04880	0.12354	-0.76308	1.00000	-0.89158	0.04960	-0.09764	-0.16597
omega_rhoB	0.03135	nan	-0.06044	0.03192	-0.11700	0.69139	-0.89158	1.00000	-0.04581	0.08823	0.11733
b1	-0.02554	nan	0.02626	-0.00410	0.01068	-0.04165	0.04960	-0.04581	1.00000	0.00302	-0.01103
b2	-0.00735	nan	0.00811	-0.01103	0.03875	0.09600	-0.09764	0.08823	0.00302	1.00000	0.00043
b3	0.00103	nan	-0.01675	0.01033	-0.33445	0.11878	-0.16597	0.11733	-0.01103	0.00043	1.00000
