rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.58583570460307788	0.23538015897248626	3.13606137885526071	3.70613592713026474	0.22943768282603269	-0.02758278483253374	-0.57346488967751752	-0.04806748258053917	0.02900849909287873	-0.00838473871197609
2	1	0.57171504772034187	0.30354897604692055	3.15669819635409521	3.74694196083468167	0.31570915294617941	-0.04170344171526974	-0.31912382620262381	-0.02743066508170466	0.03995872450648141	0.07788673140817062
3	1	0.60749449312549453	0.30815805021029558	3.13328528344037771	3.92644347779231229	0.11203399693729815	-0.00592399631011709	-0.30405399312280890	-0.05084357799542216	0.08675274298525948	-0.12578842460071063
4	1	0.61170674658654367	0.36701070416267828	3.18882285601890203	3.77514408794945577	0.14016338532516628	-0.00171174284906794	-0.12927578022832542	0.00469399458310216	0.04745724528305195	-0.09765903621284250
5	1	0.62800525066796875	0.25207071290421523	3.22797672662999746	3.60948453381210932	0.22226134346712567	0.01458676123235714	-0.50495713960188826	0.04384786519419759	0.00258366804910271	-0.01556107807088311
6	1	0.61004542424028152	0.23990631898184334	3.22174708643037189	3.78689827188412087	0.28619751491794682	-0.00337306519533009	-0.55441828494855938	0.03761822499457201	0.05056598042142202	0.04837509337993803
7	1	0.55758554968222973	0.40544102726819770	3.24517803951076411	3.92806955015507242	0.18360024519965984	-0.05583293975338188	-0.02969136367178093	0.06104917807496424	0.08716679090400503	-0.05422217633834894
8	1	0.60604547005783305	0.28361756630814189	3.26288989679270625	4.27582097566729846	0.29811420591135329	-0.00737301937777857	-0.38704006133587765	0.07876103535690637	0.17199481936020744	0.06029178437334451
9	1	0.64094033248404125	0.24426047590601557	3.12857717737856733	3.90863469494567140	0.14189772779000726	0.02752184304842964	-0.53643161441394127	-0.05555168405723254	0.08220682445764083	-0.09592469374800153
10	1	0.63484184003162747	0.24282503338360420	3.11529063002789242	3.41641585430608741	0.22824206823246124	0.02142335059601586	-0.54232563774487585	-0.06883823140790746	-0.05238929995675923	-0.00958035330554755
1	2	0.74431528814986914	0.46507312607715279	3.20317461895626154	3.42619977995725788	0.17304597933508470	0.13089679871425752	0.10752785909085638	0.01904575752046167	-0.04952959459208728	-0.06477644220292408
2	2	0.76232155612563013	0.64556453564427019	3.17806184690305615	3.43623997462610342	0.22397358691044644	0.14890306669001852	0.43545838853619251	-0.00606701453274372	-0.04660346272301696	-0.01384883462756234
3	2	0.74038262871828575	0.32339478897672924	3.07037435873234354	3.23821633848565993	0.29975956485085109	0.12696413928267414	-0.25579296074466773	-0.11375450270345633	-0.10595864027939705	0.06193714331284231
4	2	0.75965126279934503	0.43324322968079870	3.19609725551542256	3.71526753441545265	0.27406422154161086	0.14623277336373341	0.03663250714156030	0.01196839407962269	0.03146938454153769	0.03624180000360208
5	2	0.73478748871022415	0.46655665862219797	3.29065292698296163	3.58800546389336139	0.22927398829276793	0.12136899927461253	0.11071267310897970	0.10652406554716176	-0.00338483866312500	-0.00854843324524085
6	2	0.76955706988256178	0.39358021320271369	3.28505636615526209	3.92019374597611980	0.30127676513718227	0.15613858044695017	-0.05938190193347259	0.10092750471946221	0.08515977189215262	0.06345434359917348
7	2	0.73737464514028928	0.31546059782197478	3.34856258452560906	3.43875100506872444	0.31357633312184385	0.12395615570467766	-0.28063300837570349	0.16443372308980919	-0.04587298014880115	0.07575391158383507
8	2	0.78748613845870474	0.51861800433558569	3.20711986080609623	3.53706926505002928	0.24335547129800206	0.17406764902309313	0.21650079518022236	0.02299099937029636	-0.01768281265708160	0.00553304975999327
9	2	0.76144882184069984	0.48338393673189223	3.39310594495305295	3.74922574583948087	0.26612361369109094	0.14803033240508823	0.14614444343951216	0.20897708351725308	0.04056804520602353	0.02830119215308216
10	2	0.78045313658709792	0.37215434588281449	3.31854851137541296	3.54898934589642545	0.21205614008168672	0.16703464715148630	-0.11535811800371598	0.13441964993961308	-0.01431843402446931	-0.02576628145632207
1	3	0.58392039669575502	0.40529389386348263	3.13192516071112692	3.71381409241666249	0.37845965172322538	-0.02949809273985660	-0.03005432671307928	-0.05220370072467295	0.03107810010280310	0.14063723018521659
2	3	0.55642002157717585	0.46715536637402499	3.28587825745776074	3.83533467041776044	0.23377213322785936	-0.05699846785843576	0.11199509813479647	0.10174939602196087	0.06327539271292237	-0.00405028831014942
3	3	0.61995867217335532	0.34123524615342132	3.17572074985683495	3.46804206808057369	0.14190456346107927	0.00654018273774370	-0.20209468366408279	-0.00840811157896493	-0.03739111648030846	-0.09591785807692951
4	3	0.54592051805054431	0.30239222628987561	3.27029819894780971	3.77565521315475427	0.22857661668208631	-0.06749797138506730	-0.32294185725177582	0.08616933751200984	0.04759262835594180	-0.00924580485592247
5	3	0.59822624095019650	0.30913648446285957	3.24161758005958189	3.66292595055566839	0.37210131398043078	-0.01519224848541512	-0.30088391784433643	0.05748871862378202	0.01728096239107102	0.13427889244242200
6	3	0.56737701739960889	0.42377169804131420	3.17422929874194892	3.77763159478307520	0.20098429978971938	-0.04604147203600273	0.01452806768764259	-0.00989956269385095	0.04811594534990227	-0.03683812174828940
7	3	0.55577242910542124	0.43749826739912895	3.29403566939109194	3.51737365370844124	0.10056833929988293	-0.05764606033019037	0.04640595104590883	0.10990680795529206	-0.02326671566518668	-0.13725408223812585
8	3	0.55336732138577638	0.44176104296289437	3.08047780912349367	3.68067619366961862	0.26619474973339713	-0.06005116804983524	0.05610231459220949	-0.10365105231230620	0.02211517789822781	0.02837232819538835
9	3	0.57662372138473050	0.43782210704355579	3.07780130082760595	3.49592491411630668	0.19522312987071047	-0.03679476805088111	0.04714588506014505	-0.10632756060819393	-0.02938332577562974	-0.04259929166729831
10	3	0.60819405963534801	0.45672340680989548	3.18494228337109275	3.49453451928439485	0.15716968138317985	-0.00522442980026361	0.08941117641132279	0.00081342193529288	-0.02978112362096264	-0.08065274015482893
1	4	0.74991901048084653	0.57045982880586554	3.32156009316303802	3.70808039854689664	0.17411540681219542	0.13650052104523491	0.31177595829708560	0.13743123172723815	0.02953302424180881	-0.06370701472581336
2	4	0.69717190562120801	0.73802631044945399	3.09048084271843049	3.69772199496220999	0.38423734935243142	0.08375341618559640	0.56931268046715422	-0.09364801871736939	0.02673564732325073	0.14641492781442264
3	4	0.71005008592362528	0.50934092960038957	3.12094361556449407	3.51185929198447067	0.33470376063016294	0.09663159648801367	0.19845080057067588	-0.06318524587130581	-0.02483569563719734	0.09688133909215416
4	4	0.71716764607277006	0.58798809054196954	3.24608481244315472	3.49743071984366294	0.25422572404102628	0.10374915663715845	0.34203989899982812	0.06195595100735485	-0.02895268680073904	0.01640330250301750
5	4	0.75800720294710877	0.55838851703533554	3.16009108860140042	3.60743420471193899	0.20361385178668856	0.14458871351149716	0.29038819267489568	-0.02403777283439945	0.00201546734472502	-0.03420856975132022
6	4	0.78855945095279090	0.65391333246139083	3.10962705656906913	3.42658951588389638	0.23972177703332259	0.17514096151717928	0.44830802899021588	-0.07450180486673075	-0.04941584939717947	0.00189935549531381
7	4	0.77332717813834506	0.52627394377155745	3.11613436479582884	3.50161856281900130	0.22503096522476906	0.15990868870273345	0.23115508830150933	-0.06799449663997104	-0.02775599756310676	-0.01279145631323972
8	4	0.75120555107265075	0.60782218438349844	3.20828043913613392	3.61910397966209230	0.23690616191890071	0.13778706163703913	0.37521558478251366	0.02415157770033405	0.00524517008657654	-0.00091625961910807
9	4	0.77676549541202322	0.67679545585599810	3.13689031991215961	3.74609239867301147	0.31570893995118232	0.16334700597641161	0.48270229959535793	-0.04723854152364027	0.03973196399143508	0.07788651841317354
10	4	0.74173897943515588	0.71057129283845022	3.19595922571020941	3.74784326691897363	0.34889771746392639	0.12832048999954426	0.53140248977519122	0.01183036427440953	0.04019924002794006	0.11107529592591761
1	5	0.68782044457127545	0.43291653152026321	3.17461038793330319	3.46882519834511127	0.32456636129946165	0.07440195513566383	0.03587814705543713	-0.00951847350249668	-0.03716532860293187	0.08674393976145287
2	5	0.59493885791530099	0.40086899577905544	3.42254279358490043	3.43820461062687599	0.26015470025777926	-0.01847963152031062	-0.04103211440065457	0.23841393214910056	-0.04603188605819830	0.02233227871977048
3	5	0.59256798897061591	0.34980578319159450	3.31371441728505589	3.24141444497470177	0.29794495541685845	-0.02085050046499570	-0.17728869921362100	0.12958555584925602	-0.10497151405087912	0.06012253387884967
4	5	0.61843663513297498	0.40102129896791638	3.34510436982853232	3.43531488756564851	0.35508865963764497	0.00501814569736336	-0.04065225398411132	0.16097550839273245	-0.04687271388511816	0.11726623809963618
5	5	0.62699572109409818	0.44413528874841568	3.21133883890509386	3.33606890917045096	0.29717037239556443	0.01357723165848657	0.06146242589423789	0.02720997746929399	-0.07618816517343419	0.05934795085755565
6	5	0.64056935048465569	0.38343585874303554	3.36206849096321969	3.26009820092915925	0.25826121801917734	0.02715086104904407	-0.08549443999404793	0.17793962952741982	-0.09922398777341890	0.02043879648116856
7	5	0.59641626462572661	0.36219758997835289	3.28349283738936437	3.06557915430607553	0.17189027439259813	-0.01700222480988500	-0.14247690292838644	0.09936397595356450	-0.16074479678552889	-0.06593214714541065
8	5	0.64784490006533435	0.45917811867975117	3.12921529907012363	3.05419107617755570	0.22402387919004824	0.03442641062972274	0.09477139839792736	-0.05491356236567624	-0.16446653497001096	-0.01379854234796055
9	5	0.62226027107048942	0.44312207195865078	3.28857686805182814	3.29912999786027861	0.28488279867449734	0.00884178163487781	0.05917849504153083	0.10444800661602827	-0.08732250898070038	0.04706037713648856
10	5	0.64392528938276650	0.37563534806165438	3.22538281910748248	2.94432772778709717	0.16021783906887926	0.03050679994715488	-0.10604794068713064	0.04125395767168261	-0.20110079043194173	-0.07760458246912952
1	6	0.57733769038089744	0.32496508477371855	3.10198014980519643	3.31684552485588258	0.27050554517733860	-0.03608079905471417	-0.25094904942027341	-0.08214871163060344	-0.08196711754214769	0.03268312363932982
2	6	0.60891592635897773	0.44175719894610471	3.22765556994188119	4.05131494462212505	0.30575290082392798	-0.00450256307663388	0.05609361297948134	0.04352670850608131	0.11806020042377763	0.06793047928591919
3	6	0.61501826506977098	0.33323227008717710	3.10835875371501080	3.59692139017334211	0.22391886336683822	0.00159977563415936	-0.22582703990909858	-0.07577010772078907	-0.00090299548292938	-0.01390355817117056
4	6	0.65154120029000995	0.45019729058064101	3.18573709998978405	3.40198339752871748	0.13835112527873936	0.03812271085439833	0.07501911568403796	0.00160823855398418	-0.05662269193006786	-0.09947129625926943
5	6	0.59014642221380365	0.40075819490704168	3.35403537035752830	3.92600127370473384	0.23317100064283608	-0.02327206722180797	-0.04130855430690217	0.16990650892172843	0.08664011459956811	-0.00465142089517270
6	6	0.56483398032416621	0.38242369876812526	3.10246868668598319	3.53447049949798675	0.18421419240203579	-0.04858450911144541	-0.08813764149038650	-0.08166017474981668	-0.01841780553149408	-0.05360822913597299
7	6	0.61124396947862913	0.37336314296233059	3.07819840661089872	3.54569595829957063	0.26469073165570473	-0.00217451995698248	-0.11211527485941697	-0.10593045482490115	-0.01524684386710651	0.02686831011769594
8	6	0.56564001039981926	0.33431418563601195	3.09444587821116501	3.69345693257672325	0.32729322301927727	-0.04777847903579235	-0.22258556813772234	-0.08968298322463486	0.02558155190743161	0.08947080148126849
