rhoS_pop	0.00205	nan	nan	-0.00001	-0.00013	-0.00019	-0.00010	-0.00003	-0.00000	0.00005
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	-0.00001	nan	nan	0.00110	-0.00004	-0.00011	-0.00007	-0.00002	-0.00001	0.00004
omega_deltaSC	-0.00013	nan	nan	-0.00004	0.09811	0.03562	0.02406	0.00024	-0.00017	-0.00880
omega_rhoC	-0.00019	nan	nan	-0.00011	0.03562	0.14233	0.03003	0.00012	-0.00007	-0.01585
omega_deltaCB	-0.00010	nan	nan	-0.00007	0.02406	0.03003	0.06966	0.00008	-0.00008	-0.01087
b1	-0.00003	nan	nan	-0.00002	0.00024	0.00012	0.00008	0.00049	0.00000	-0.00003
b2	-0.00000	nan	nan	-0.00001	-0.00017	-0.00007	-0.00008	0.00000	0.00062	-0.00012
b3	0.00005	nan	nan	0.00004	-0.00880	-0.01585	-0.01087	-0.00003	-0.00012	0.01241
