rhoS_pop	1.00000	nan	nan	0.00560	0.00629	0.01368	-0.02620	-0.00958	0.00053
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00560	nan	nan	1.00000	-0.00935	-0.03430	0.00025	-0.01342	0.00686
omega_deltaSC	0.00629	nan	nan	-0.00935	1.00000	-0.02930	-0.00202	0.05379	-0.38618
omega_deltaCB	0.01368	nan	nan	-0.03430	-0.02930	1.00000	0.00064	-0.00542	-0.07016
b1	-0.02620	nan	nan	0.00025	-0.00202	0.00064	1.00000	0.01141	0.00502
b2	-0.00958	nan	nan	-0.01342	0.05379	-0.00542	0.01141	1.00000	-0.01317
b3	0.00053	nan	nan	0.00686	-0.38618	-0.07016	0.00502	-0.01317	1.00000
