rhoS_pop	0.00233	nan	nan	-17.02757	-0.43549	0.00000	-0.00043	-0.00014	0.00037	0.00038	0.00006	-0.00002	0.00011
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
S0_pop	-17.02757	nan	nan	1474338.63897	-133054.26220	0.89010	44.92512	9.09416	-34.90852	-35.47578	-7.36070	2.14465	-10.58322
T0_pop	-0.43549	nan	nan	-133054.26220	834433.51595	0.07910	-53.32966	-8.12255	13.81242	21.61791	2.29760	-1.61672	8.35733
omega_rhoS	0.00000	nan	nan	0.89010	0.07910	0.00113	-0.00005	-0.00001	-0.00008	-0.00002	-0.00001	-0.00001	0.00002
omega_deltaSC	-0.00043	nan	nan	44.92512	-53.32966	-0.00005	0.02603	0.00091	-0.00278	-0.00429	-0.00039	0.00041	-0.00392
omega_deltaCB	-0.00014	nan	nan	9.09416	-8.12255	-0.00001	0.00091	0.00305	-0.00034	-0.00043	-0.00005	0.00005	-0.00027
omega_S0	0.00037	nan	nan	-34.90852	13.81242	-0.00008	-0.00278	-0.00034	0.00282	0.00166	0.00027	-0.00010	0.00060
omega_T0	0.00038	nan	nan	-35.47578	21.61791	-0.00002	-0.00429	-0.00043	0.00166	0.00283	0.00026	-0.00016	0.00094
b1	0.00006	nan	nan	-7.36070	2.29760	-0.00001	-0.00039	-0.00005	0.00027	0.00026	0.00052	-0.00001	0.00009
b2	-0.00002	nan	nan	2.14465	-1.61672	-0.00001	0.00041	0.00005	-0.00010	-0.00016	-0.00001	0.00054	-0.00011
b3	0.00011	nan	nan	-10.58322	8.35733	0.00002	-0.00392	-0.00027	0.00060	0.00094	0.00009	-0.00011	0.00304
