parameter	value	se_sa	rse_sa
rhoS_pop	0.61399787493297353	0.04662268494306435	7.59329744392907990
deltaSC_pop	0.40716920434918474	0.10687247187608037	26.24768050592241764
rhoC_pop	3.19285355214994571	0.43888487356529365	13.74585042492053333
deltaCB_pop	3.72262391110722479	0.64240363012067780	17.25674270247748154
rhoB_pop	0.28679776805836166	0.16242411863384629	56.63367596389171865
omega_rhoS	0.11941344940520596	0.03407844544144457	28.53819700476626409
omega_deltaSC	0.25644313427138854	0.13561687085975360	52.88379868116610538
omega_rhoC	0.08893791057104479	0.20708658361976631	232.84399452395811636
omega_deltaCB	0.06466389989605423	0.09403205766270291	145.41662011393890452
omega_rhoB	0.09709367543953017	nan	nan
b1	0.16370243532155407	0.02168399550713357	13.24598223877401537
b2	0.18005848059535368	0.02477352574556691	13.75859979694073942
b3	0.27192901105061007	0.04644494794120885	17.07980614564318955
