rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	20835.02415434086651658	23883.87793718542161514	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.10783247904760351	-0.06839427530536746
2	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	21116.98086724515087553	24542.18731739603754249	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.09439040597892223	-0.04120437527605780
3	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	20017.32176410279134871	20762.54926728118880419	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.14786991631581081	-0.20844709549101559
4	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	20269.02722741866091383	23215.06481174108193954	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.13537393467853853	-0.09679653005249023
5	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	21100.08652354747391655	22584.97397118878870970	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.09519076212129107	-0.12431312670129024
6	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	18827.66225614437644253	20857.64329718644148670	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.20914071824092773	-0.20387747725906280
7	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	21872.72359551758927410	23821.01169278543602559	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.05922754061325186	-0.07102990789060648
8	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	21075.26227345991719631	22224.26273301397304749	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.09636795465969961	-0.14041333534298772
9	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	21353.63261762600086513	27860.69437237554302556	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.08324603201088721	0.08561894834767969
10	1	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	22824.82956608340464300	21276.27293051558444859	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.01661894376810835	-0.18400543843375061
1	2	0.64876841397430562	0.00000000000000000	2.16044382335897689	0.00000000000000000	0.00000000000000000	0.26586002161500716	27291.10497936801402830	32449.35791190621966962	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16209292092989891	0.23808271263110470
