parameter	value	se_sa	rse_sa
rhoS_pop	0.61291528698457298	0.04634058296748284	7.56068317295033143
deltaSC_pop	0.33042738367087260	0.04775026009084427	14.45106018767702061
rhoC_pop	4.18828979171613103	0.29325713803090608	7.00183494014499530
deltaCB_pop	4.97043227124496312	0.53991923862308611	10.86262138097398378
rhoB_pop	0.25852511005931561	0.13822428421204325	53.46648307405391876
omega_rhoS	0.11836718002864013	0.03351788498414143	28.31687379561753204
omega_deltaSC	0.23099509005186311	0.17338889268251809	75.06172215331015707
omega_rhoC	0.13157142473446229	0.26078364750340027	198.20690399128409354
omega_deltaCB	0.03056867134081319	0.07661348295870797	250.62745483615086073
omega_rhoB	0.12535401570453222	0.09202987325720943	73.41597533989656199
b1	0.16390669577699654	0.02153367591499113	13.13776463671062977
b2	0.17715834310483361	0.02342936403302005	13.22509774160379514
b3	0.27694190270295105	0.04751369561333976	17.15655707915863104
