rhoS_pop	1.00000	nan	-0.03257	0.00273	0.00732	-0.00037	-0.00488	0.01090	-0.02363	-0.01044	-0.00128
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03257	nan	1.00000	-0.00397	-0.03137	0.28056	-0.19911	-0.03124	0.00506	0.00595	0.02172
omega_rhoS	0.00273	nan	-0.00397	1.00000	0.00242	-0.03702	-0.01904	0.02770	0.00514	-0.01110	0.00187
omega_deltaSC	0.00732	nan	-0.03137	0.00242	1.00000	-0.50589	0.54372	-0.22144	0.01985	0.12395	-0.59490
omega_rhoC	-0.00037	nan	0.28056	-0.03702	-0.50589	1.00000	-0.49158	-0.19294	-0.02655	-0.08704	0.32060
omega_deltaCB	-0.00488	nan	-0.19911	-0.01904	0.54372	-0.49158	1.00000	-0.65089	0.02418	0.05176	-0.38931
omega_rhoB	0.01090	nan	-0.03124	0.02770	-0.22144	-0.19294	-0.65089	1.00000	-0.00774	-0.00141	0.15023
b1	-0.02363	nan	0.00506	0.00514	0.01985	-0.02655	0.02418	-0.00774	1.00000	0.01088	-0.01223
b2	-0.01044	nan	0.00595	-0.01110	0.12395	-0.08704	0.05176	-0.00141	0.01088	1.00000	-0.06760
b3	-0.00128	nan	0.02172	0.00187	-0.59490	0.32060	-0.38931	0.15023	-0.01223	-0.06760	1.00000
