rhoS_pop	0.00213	nan	-0.00009	0.00000	0.00007	-0.00001	-0.00002	0.00009	-0.00002	-0.00001	-0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00009	nan	0.00374	-0.00001	-0.00042	0.00558	-0.00117	-0.00034	0.00001	0.00001	0.00007
omega_rhoS	0.00000	nan	-0.00001	0.00113	0.00002	-0.00040	-0.00006	0.00017	0.00000	-0.00001	0.00000
omega_deltaSC	0.00007	nan	-0.00042	0.00002	0.04695	-0.03565	0.01131	-0.00858	0.00009	0.00063	-0.00719
omega_rhoC	-0.00001	nan	0.00558	-0.00040	-0.03565	0.10577	-0.01535	-0.01123	-0.00019	-0.00066	0.00581
omega_deltaCB	-0.00002	nan	-0.00117	-0.00006	0.01131	-0.01535	0.00922	-0.01118	0.00005	0.00012	-0.00208
omega_rhoB	0.00009	nan	-0.00034	0.00017	-0.00858	-0.01123	-0.01118	0.03201	-0.00003	-0.00001	0.00150
b1	-0.00002	nan	0.00001	0.00000	0.00009	-0.00019	0.00005	-0.00003	0.00046	0.00001	-0.00001
b2	-0.00001	nan	0.00001	-0.00001	0.00063	-0.00066	0.00012	-0.00001	0.00001	0.00055	-0.00009
b3	-0.00000	nan	0.00007	0.00000	-0.00719	0.00581	-0.00208	0.00150	-0.00001	-0.00009	0.00311
