rhoS_pop	0.00215	-0.00005	nan	0.00063	0.00012	0.00000	0.00006	-0.00006	0.00006	nan	-0.00003	-0.00000	-0.00001
deltaSC_pop	-0.00005	0.00356	nan	-0.00407	-0.00287	-0.00003	0.00000	0.00060	-0.00014	nan	0.00001	-0.00015	-0.00014
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
deltaCB_pop	0.00063	-0.00407	nan	0.07770	0.02847	0.00031	-0.00548	-0.00352	0.00440	nan	-0.00010	0.00120	0.00128
rhoB_pop	0.00012	-0.00287	nan	0.02847	0.01543	0.00016	-0.00126	-0.00288	0.00154	nan	-0.00001	0.00044	0.00044
omega_rhoS	0.00000	-0.00003	nan	0.00031	0.00016	0.00114	0.00004	-0.00040	0.00005	nan	-0.00000	-0.00001	-0.00001
omega_deltaSC	0.00006	0.00000	nan	-0.00548	-0.00126	0.00004	0.02470	-0.00470	0.00144	nan	0.00006	0.00008	-0.00266
omega_rhoC	-0.00006	0.00060	nan	-0.00352	-0.00288	-0.00040	-0.00470	0.01707	-0.00241	nan	0.00009	0.00003	0.00068
omega_deltaCB	0.00006	-0.00014	nan	0.00440	0.00154	0.00005	0.00144	-0.00241	0.00394	nan	-0.00002	0.00006	-0.00044
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.00003	0.00001	nan	-0.00010	-0.00001	-0.00000	0.00006	0.00009	-0.00002	nan	0.00047	0.00000	-0.00000
b2	-0.00000	-0.00015	nan	0.00120	0.00044	-0.00001	0.00008	0.00003	0.00006	nan	0.00000	0.00056	0.00001
b3	-0.00001	-0.00014	nan	0.00128	0.00044	-0.00001	-0.00266	0.00068	-0.00044	nan	-0.00000	0.00001	0.00214
