rhoS_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	0.00000	0.00023	-0.01686	0.00000	-0.00000	-0.00000	0.00000	-0.00000
S0_pop	nan	nan	0.00023	3623633.87112	-3985.14546	-4.10679	-0.32340	-7.70103	0.16954	0.29009
T0_pop	nan	nan	-0.01686	-3985.14546	4088787.85689	-0.32228	-2.05057	0.43826	-5.79443	-7.71966
omega_S0	nan	nan	0.00000	-4.10679	-0.32228	0.00443	0.00003	-0.00025	-0.00001	0.00000
omega_T0	nan	nan	-0.00000	-0.32340	-2.05057	0.00003	0.00377	-0.00001	-0.00002	-0.00018
b1	nan	nan	-0.00000	-7.70103	0.43826	-0.00025	-0.00001	0.00112	-0.00000	-0.00000
b2	nan	nan	0.00000	0.16954	-5.79443	-0.00001	-0.00002	-0.00000	0.00084	0.00007
b3	nan	nan	-0.00000	0.29009	-7.71966	0.00000	-0.00018	-0.00000	0.00007	0.00226
