rhoS_pop	0.00211	nan	-0.00009	0.00000	0.00013	0.00016	-0.00007	-0.00006	-0.00001	-0.00005	-0.00001
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00009	nan	0.00364	0.00001	0.00012	-0.00425	0.00032	0.00099	0.00001	0.00057	0.00032
omega_rhoS	0.00000	nan	0.00001	0.00109	-0.00005	-0.00007	-0.00002	-0.00004	0.00000	-0.00001	0.00001
omega_deltaSC	0.00013	nan	0.00012	-0.00005	0.02165	0.00374	0.00047	-0.00173	0.00011	-0.00033	-0.00042
omega_rhoC	0.00016	nan	-0.00425	-0.00007	0.00374	0.02106	-0.00023	-0.00663	-0.00001	-0.00261	-0.00047
omega_deltaCB	-0.00007	nan	0.00032	-0.00002	0.00047	-0.00023	0.05845	0.00037	0.00004	0.00142	-0.00201
omega_rhoB	-0.00006	nan	0.00099	-0.00004	-0.00173	-0.00663	0.00037	0.00513	0.00001	0.00081	-0.00019
b1	-0.00001	nan	0.00001	0.00000	0.00011	-0.00001	0.00004	0.00001	0.00048	0.00001	-0.00001
b2	-0.00005	nan	0.00057	-0.00001	-0.00033	-0.00261	0.00142	0.00081	0.00001	0.00181	-0.00001
b3	-0.00001	nan	0.00032	0.00001	-0.00042	-0.00047	-0.00201	-0.00019	-0.00001	-0.00001	0.00215
