rhoS_pop	1.00000	nan	-0.03262	0.00041	0.01851	0.02456	-0.00618	-0.01778	-0.01122	-0.02603	-0.00251
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.03262	nan	1.00000	0.00435	0.01402	-0.48539	0.02230	0.22862	0.00840	0.22174	0.11372
omega_rhoS	0.00041	nan	0.00435	1.00000	-0.01007	-0.01463	-0.00230	-0.01545	0.00077	-0.00407	0.00855
omega_deltaSC	0.01851	nan	0.01402	-0.01007	1.00000	0.17496	0.01328	-0.16439	0.03442	-0.05278	-0.06171
omega_rhoC	0.02456	nan	-0.48539	-0.01463	0.17496	1.00000	-0.00665	-0.63741	-0.00182	-0.42301	-0.06992
omega_deltaCB	-0.00618	nan	0.02230	-0.00230	0.01328	-0.00665	1.00000	0.02108	0.00687	0.13796	-0.17912
omega_rhoB	-0.01778	nan	0.22862	-0.01545	-0.16439	-0.63741	0.02108	1.00000	0.00539	0.26609	-0.05633
b1	-0.01122	nan	0.00840	0.00077	0.03442	-0.00182	0.00687	0.00539	1.00000	0.00750	-0.00734
b2	-0.02603	nan	0.22174	-0.00407	-0.05278	-0.42301	0.13796	0.26609	0.00750	1.00000	-0.00566
b3	-0.00251	nan	0.11372	0.00855	-0.06171	-0.06992	-0.17912	-0.05633	-0.00734	-0.00566	1.00000
