rhoS_pop	1.00000	nan	nan	0.00545	0.00486	-0.02024	-0.02391	0.00012	-0.00315
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan
omega_rhoS	0.00545	nan	nan	1.00000	-0.01874	-0.00862	-0.01780	-0.01762	0.01049
omega_deltaSC	0.00486	nan	nan	-0.01874	1.00000	0.00943	-0.00066	0.04554	-0.30394
omega_deltaCB	-0.02024	nan	nan	-0.00862	0.00943	1.00000	0.00969	0.00548	-0.03796
b1	-0.02391	nan	nan	-0.01780	-0.00066	0.00969	1.00000	0.01363	-0.00088
b2	0.00012	nan	nan	-0.01762	0.04554	0.00548	0.01363	1.00000	-0.03256
b3	-0.00315	nan	nan	0.01049	-0.30394	-0.03796	-0.00088	-0.03256	1.00000
