rhoS_pop	1.00000	nan	-0.04115	0.00316	0.00427	0.01496	-0.02443	0.02546	-0.02460	-0.01002	0.00460
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.04115	nan	1.00000	-0.02419	0.31895	-0.56051	0.63647	-0.63398	0.04661	-0.04663	-0.28130
omega_rhoS	0.00316	nan	-0.02419	1.00000	-0.01062	0.03311	-0.04459	0.03155	-0.00192	-0.00719	0.01749
omega_deltaSC	0.00427	nan	0.31895	-0.01062	1.00000	-0.29450	0.31113	-0.24580	0.02461	0.03002	-0.45647
omega_rhoC	0.01496	nan	-0.56051	0.03311	-0.29450	1.00000	-0.84813	0.76361	-0.04652	0.10488	0.30982
omega_deltaCB	-0.02443	nan	0.63647	-0.04459	0.31113	-0.84813	1.00000	-0.88127	0.04577	-0.11019	-0.36168
omega_rhoB	0.02546	nan	-0.63398	0.03155	-0.24580	0.76361	-0.88127	1.00000	-0.04567	0.10348	0.29860
b1	-0.02460	nan	0.04661	-0.00192	0.02461	-0.04652	0.04577	-0.04567	1.00000	0.00524	-0.01825
b2	-0.01002	nan	-0.04663	-0.00719	0.03002	0.10488	-0.11019	0.10348	0.00524	1.00000	0.02245
b3	0.00460	nan	-0.28130	0.01749	-0.45647	0.30982	-0.36168	0.29860	-0.01825	0.02245	1.00000
