parameter	value	se_sa	rse_sa
rhoS_pop	0.61344578458522669	0.04631929915362485	7.55067527034080666
deltaSC_pop	0.39251062293499073	0.05965026441590789	15.19710828967485483
rhoC_pop	3.38247241403706767	nan	nan
deltaCB_pop	3.88457048318386722	0.27875367850266708	7.17592021329975527
rhoB_pop	0.24934385930542358	0.12420074010927869	49.81102821431188943
omega_rhoS	0.11904465580781812	0.03373078766058660	28.33456691667074878
omega_deltaSC	0.26913455495453209	0.15715739263847261	58.39361380593545903
omega_rhoC	0.07013365761091286	0.13066565155766213	186.30947822879616638
omega_deltaCB	0.05179532059448588	0.06273793954996439	121.12665551614223602
omega_rhoB	0.10941841670831765	nan	nan
b1	0.16378709042325018	0.02160677766172341	13.19199065438447249
b2	0.17818757751266404	0.02370345646082599	13.30253028393146586
b3	0.26967183293655494	0.04628602636473922	17.16383422796285174
