rep	id	rhoS	deltaSC	rhoC	deltaCB	rhoB	eta_rhoS	eta_deltaSC	eta_rhoC	eta_deltaCB	eta_rhoB
1	1	0.57084151406868266	0.27399200233485099	3.81341862314533708	4.42985820736880953	0.30973013364459834	-0.04268901543650749	-0.27527855915765342	0.09850674518250946	0.00475435518788370	0.03145412267050474
2	1	0.65379933941597990	0.23417839591364331	3.56191469093113255	4.67283278505695954	0.18397437060624883	0.04026880991078974	-0.43229427596449566	-0.15299718703169507	0.05815225887651798	-0.09430164036784477
3	1	0.58673587889659728	0.23037146969361841	3.62675668949447116	4.12560935257774730	0.22227666067968929	-0.02679465060859287	-0.44868438486133644	-0.08815518846835646	-0.06639949027707903	-0.05599935029440431
4	1	0.63092109120131978	0.24838809339606219	3.83523358757264621	4.88927606620515931	0.31325716098700729	0.01739056169612962	-0.37338506083845524	0.12032170960981858	0.10343102781544422	0.03498115001291369
5	1	0.64792093645580751	0.33004272565051024	3.56343273775860281	4.14264195322580520	0.31804140429955463	0.03439040695061735	-0.08915535881278580	-0.15147914020422482	-0.06227948373365089	0.03976539332546103
6	1	0.62273100408623328	0.23816660861822261	3.78749187580663982	5.00504052613724504	0.28916889715229910	0.00920047458104312	-0.41540701158935467	0.07257999784381219	0.12683228887376430	0.01089288617820550
7	1	0.57626624989924846	0.29464701227693801	3.85758399746482139	4.43029072346030706	0.19400762739046595	-0.03726427960594170	-0.20259940523346076	0.14267211950199377	0.00485198697606637	-0.08426838358362765
8	1	0.54710689458055606	0.27376204085798161	3.88698448611566194	4.77191964841758587	0.26473673571416118	-0.06642363492463410	-0.27611821152804761	0.17207260815283432	0.07913544496749014	-0.01353927525993243
9	1	0.62630529870809859	0.25699725899437664	3.63761991935242568	4.10848680424545609	0.27770983465800142	0.01277476920290843	-0.33931205711397805	-0.07729195861040195	-0.07055843442508003	-0.00056617631609218
10	1	0.59629965600834489	0.19974300732069114	3.59247169294310131	4.53630513187228779	0.21545778968303028	-0.01723087349684527	-0.59134589968266082	-0.12244018501972631	0.02849961210332141	-0.06281822129106332
1	2	0.80313291928462671	0.42092981809600122	3.74693676053911950	4.54270842674546760	0.25609490854961997	0.18960238977943655	0.15408864036526915	0.03202488257629188	0.02991018295302061	-0.02218110242447363
2	2	0.71335325597633636	0.30327255473629633	3.62559122716536830	3.79469331501156848	0.23531790143275660	0.09982272647114621	-0.17374555479577647	-0.08932065079745932	-0.15000962631758008	-0.04295810954133700
