rhoS_pop	1.00000	nan	-0.05347	-0.00068	0.01073	-0.04540	0.03587	nan	-0.01966	-0.01540	-0.00018
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.05347	nan	1.00000	-0.00895	0.09909	0.12612	-0.16729	nan	0.00271	0.01868	-0.06470
omega_rhoS	-0.00068	nan	-0.00895	1.00000	-0.01139	-0.06484	0.02646	nan	0.01498	-0.02292	0.00784
omega_deltaSC	0.01073	nan	0.09909	-0.01139	1.00000	0.08862	0.01683	nan	0.00251	0.05431	-0.35759
omega_rhoC	-0.04540	nan	0.12612	-0.06484	0.08862	1.00000	-0.73834	nan	-0.13372	0.10775	-0.06125
omega_deltaCB	0.03587	nan	-0.16729	0.02646	0.01683	-0.73834	1.00000	nan	0.11532	-0.09437	-0.05449
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.01966	nan	0.00271	0.01498	0.00251	-0.13372	0.11532	nan	1.00000	-0.00753	-0.00097
b2	-0.01540	nan	0.01868	-0.02292	0.05431	0.10775	-0.09437	nan	-0.00753	1.00000	-0.00745
b3	-0.00018	nan	-0.06470	0.00784	-0.35759	-0.06125	-0.05449	nan	-0.00097	-0.00745	1.00000
