rhoS_pop	0.00213	nan	-0.00016	-0.00000	0.00007	-0.00124	0.00014	nan	-0.00002	-0.00002	-0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00016	nan	0.00447	-0.00002	0.00098	0.00499	-0.00093	nan	0.00000	0.00003	-0.00021
omega_rhoS	-0.00000	nan	-0.00002	0.00111	-0.00006	-0.00128	0.00007	nan	0.00001	-0.00002	0.00001
omega_deltaSC	0.00007	nan	0.00098	-0.00006	0.02190	0.00777	0.00021	nan	0.00001	0.00019	-0.00252
omega_rhoC	-0.00124	nan	0.00499	-0.00128	0.00777	0.35054	-0.03617	nan	-0.00172	0.00149	-0.00173
omega_deltaCB	0.00014	nan	-0.00093	0.00007	0.00021	-0.03617	0.00684	nan	0.00021	-0.00018	-0.00021
omega_rhoB	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
b1	-0.00002	nan	0.00000	0.00001	0.00001	-0.00172	0.00021	nan	0.00047	-0.00000	-0.00000
b2	-0.00002	nan	0.00003	-0.00002	0.00019	0.00149	-0.00018	nan	-0.00000	0.00054	-0.00001
b3	-0.00000	nan	-0.00021	0.00001	-0.00252	-0.00173	-0.00021	nan	-0.00000	-0.00001	0.00227
