rhoS_pop	0.00212	nan	-0.00004	0.00000	0.00027	-0.00001	-0.00005	-0.00001	-0.00001	-0.00003	0.00000
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00004	nan	0.00348	0.00001	0.00001	-0.00204	0.00029	0.00070	0.00000	0.00016	0.00025
omega_rhoS	0.00000	nan	0.00001	0.00110	-0.00022	-0.00010	-0.00001	-0.00001	-0.00000	-0.00000	0.00001
omega_deltaSC	0.00027	nan	0.00001	-0.00022	0.06946	-0.00464	-0.00875	0.00521	0.00013	0.00004	-0.00126
omega_rhoC	-0.00001	nan	-0.00204	-0.00010	-0.00464	0.01341	0.00474	-0.00463	0.00002	-0.00054	-0.00049
omega_deltaCB	-0.00005	nan	0.00029	-0.00001	-0.00875	0.00474	0.04316	-0.00218	-0.00003	0.00084	-0.00191
omega_rhoB	-0.00001	nan	0.00070	-0.00001	0.00521	-0.00463	-0.00218	0.00489	0.00001	0.00018	-0.00014
b1	-0.00001	nan	0.00000	-0.00000	0.00013	0.00002	-0.00003	0.00001	0.00047	-0.00000	0.00000
b2	-0.00003	nan	0.00016	-0.00000	0.00004	-0.00054	0.00084	0.00018	-0.00000	0.00124	-0.00005
b3	0.00000	nan	0.00025	0.00001	-0.00126	-0.00049	-0.00191	-0.00014	0.00000	-0.00005	0.00218
