rhoS_pop	0.00213	nan	-0.00006	0.00001	-0.00041	0.00003	0.00001	-0.00001	-0.00003	-0.00002
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.00006	nan	0.00377	0.00001	0.00194	-0.00115	-0.00011	0.00001	-0.00043	0.00035
omega_rhoS	0.00001	nan	0.00001	0.00113	0.00027	-0.00001	-0.00004	-0.00000	-0.00002	0.00001
omega_deltaSC	-0.00041	nan	0.00194	0.00027	0.04322	-0.00491	-0.00064	0.00013	-0.00030	0.00112
omega_deltaCB	0.00003	nan	-0.00115	-0.00001	-0.00491	0.07078	-0.00068	-0.00001	0.00117	-0.00238
omega_rhoB	0.00001	nan	-0.00011	-0.00004	-0.00064	-0.00068	0.00268	-0.00000	-0.00010	-0.00022
b1	-0.00001	nan	0.00001	-0.00000	0.00013	-0.00001	-0.00000	0.00047	0.00001	0.00001
b2	-0.00003	nan	-0.00043	-0.00002	-0.00030	0.00117	-0.00010	0.00001	0.00145	-0.00010
b3	-0.00002	nan	0.00035	0.00001	0.00112	-0.00238	-0.00022	0.00001	-0.00010	0.00222
