rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060151	-0.019468
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045910	-0.100648
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101448	0.240959
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232564	0.189148
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.252755	0.164603
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.255960	0.233208
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.213768	0.179969
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167453	0.181924
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.253664	0.271643
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090292	0.202480
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159272	0.137789
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.244289	0.169760
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002685	0.241175
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065248	0.224945
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002926	0.127031
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.193663	0.091262
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075634	0.214415
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021186	0.164037
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142212	0.206079
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003453	0.161243
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034432	0.134971
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052951	0.357196
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.144030	-0.026185
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.139953	-0.040610
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073967	-0.143559
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016882	-0.204275
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041832	-0.076797
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069147	-0.124689
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091682	-0.100774
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016828	-0.119998
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068730	-0.159410
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.204268	-0.041272
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.079667	-0.117238
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.318607	-0.319728
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.413359	-0.295120
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.428797	-0.219753
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.524794	-0.243568
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142674	-0.260231
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.229849	-0.202822
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.401760	-0.349637
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.339170	-0.295353
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.257734	-0.265449
