rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	1	0.61603476958492898	-0.32863627995707950	4.15348762398505489	0.00000000000000000	0.09281345333809095	0.25021907615741262	23477.66961225306658889	23847.86936080531813786	-0.01639942912961490	-0.32863627995707950	0.00000000000000000	0.00000000000000000	0.09281345333809095	0.00000000000000000	-0.00065874499525265	-0.02831559711907694
2	1	0.63970604281650401	-0.47422960589213570	4.15348762398505489	0.00000000000000000	0.00138024236542036	0.25021907615741262	23959.29564184877381194	24873.22956076157424832	0.00727184410196013	-0.47422960589213570	0.00000000000000000	0.00000000000000000	0.00138024236542036	0.00000000000000000	0.01964789043791271	0.01378163158888235
3	1	0.59588969374923395	-0.20138531188025768	4.15348762398505489	0.00000000000000000	0.09082990694358245	0.25021907615741262	23545.80943241860586568	25007.54114624832436675	-0.03654450496530992	-0.20138531188025768	0.00000000000000000	0.00000000000000000	0.09082990694358245	0.00000000000000000	0.00223937608139479	0.01916694974606692
4	1	0.65251729413627912	-0.38894043039185394	4.15348762398505489	0.00000000000000000	0.16064576212202977	0.25021907615741262	22721.05257946979691042	24646.57854434838009183	0.02008309542173525	-0.38894043039185394	0.00000000000000000	0.00000000000000000	0.16064576212202977	0.00000000000000000	-0.03341656402394655	0.00462761392246946
5	1	0.60190628535541679	-0.50915509265077419	4.15348762398505489	0.00000000000000000	-0.01659239565392107	0.25021907615741262	23551.32022129510369268	25157.63657142383090104	-0.03052791335912708	-0.50915509265077419	0.00000000000000000	0.00000000000000000	-0.01659239565392107	0.00000000000000000	0.00247339411783010	0.02515101598092961
6	1	0.58269869694616072	0.13591884281617925	4.15348762398505489	0.00000000000000000	-0.02263996531108571	0.25021907615741262	24102.91639548190505593	24396.87760623888971168	-0.04973550176838315	0.13591884281617925	0.00000000000000000	0.00000000000000000	-0.02263996531108571	0.00000000000000000	0.02562436031036874	-0.00555531833284029
7	1	0.60943805654750138	0.24247816488873924	4.15348762398505489	0.00000000000000000	0.17107401955560847	0.25021907615741262	23927.45181657094508410	24684.95892094280497986	-0.02299614216704249	0.24247816488873924	0.00000000000000000	0.00000000000000000	0.17107401955560847	0.00000000000000000	0.01831792623438133	0.00618363209300732
8	1	0.64955879544835393	-0.37530703622386802	4.15348762398505489	0.00000000000000000	0.06031706654207402	0.25021907615741262	23153.59647985760602751	24161.75476745599735295	0.01712459673381006	-0.37530703622386802	0.00000000000000000	0.00000000000000000	0.06031706654207402	0.00000000000000000	-0.01455836115827225	-0.01523947395368985
9	1	0.61471349750943716	-0.46183910621695606	4.15348762398505489	0.00000000000000000	0.00884619095802341	0.25021907615741262	23765.18252797052991809	23604.64743356181134004	-0.01772070120510671	-0.46183910621695606	0.00000000000000000	0.00000000000000000	0.00884619095802341	0.00000000000000000	0.01151310544833706	-0.03856685769082802
10	1	0.63051523292849943	-0.34988465317467810	4.15348762398505489	0.00000000000000000	0.02286440131370143	0.25021907615741262	22862.59881152199523058	25083.86045332530557062	-0.00191896578604445	-0.34988465317467810	0.00000000000000000	0.00000000000000000	0.02286440131370143	0.00000000000000000	-0.02720614942674260	0.02221415400447491
1	2	0.78523228145203661	-0.17079452996219890	4.15348762398505489	0.00000000000000000	-0.04457532200205400	0.25021907615741262	23679.45019229792160331	26435.98304141584230820	0.15279808273749274	-0.17079452996219890	0.00000000000000000	0.00000000000000000	-0.04457532200205400	0.00000000000000000	0.00789910639008795	0.07471560062605143
2	2	0.74959797235380909	0.17068288995772907	4.15348762398505489	0.00000000000000000	-0.13180525512904945	0.25021907615741262	23407.53845093359268503	24047.23581859638215974	0.11716377363926522	0.17068288995772907	0.00000000000000000	0.00000000000000000	-0.13180525512904945	0.00000000000000000	-0.00365035862015795	-0.01999042031753895
3	2	0.69189528324405114	0.11783071427860875	4.15348762398505489	0.00000000000000000	-0.15667551413948461	0.25021907615741262	24877.80856088390282821	24487.70864767406965257	0.05946108452950727	0.11783071427860875	0.00000000000000000	0.00000000000000000	-0.15667551413948461	0.00000000000000000	0.05726769851584379	-0.00183917167291625
4	2	0.75273894531911811	0.62817501683344001	4.15348762398505489	0.00000000000000000	0.01899719050955294	0.25021907615741262	23834.04018712063407293	24987.02608331493320293	0.12030474660457424	0.62817501683344001	0.00000000000000000	0.00000000000000000	0.01899719050955294	0.00000000000000000	0.01440633366741473	0.01834625801007661
5	2	0.75635776544271038	0.04473064864883317	4.15348762398505489	0.00000000000000000	-0.00559126249197157	0.25021907615741262	23801.52174468149678432	24466.49014983093366027	0.12392356672816651	0.04473064864883317	0.00000000000000000	0.00000000000000000	-0.00559126249197157	0.00000000000000000	0.01304103236008380	-0.00270604314433598
6	2	0.78852453831072200	0.21954742807209104	4.15348762398505489	0.00000000000000000	-0.02864580111078667	0.25021907615741262	23233.27114807580073830	24912.23081770424323622	0.15609033959617813	0.21954742807209104	0.00000000000000000	0.00000000000000000	-0.02864580111078667	0.00000000000000000	-0.01112313258412989	0.01534840488471900
7	2	0.75105674382006127	-0.04729282979136726	4.15348762398505489	0.00000000000000000	0.00115974896037364	0.25021907615741262	23762.92962422622076701	25673.53759532154072076	0.11862254510551740	-0.04729282979136726	0.00000000000000000	0.00000000000000000	0.00115974896037364	0.00000000000000000	0.01141830245095399	0.04545032039363583
8	2	0.72788625725301059	-0.08341109418955785	4.15348762398505489	0.00000000000000000	-0.06665325495314914	0.25021907615741262	22860.12213786125721526	24886.63626760307306540	0.09545205853846672	-0.08341109418955785	0.00000000000000000	0.00000000000000000	-0.06665325495314914	0.00000000000000000	-0.02731448390954405	0.01432048783146733
9	2	0.73097490996119963	0.29361940942170900	4.15348762398505489	0.00000000000000000	-0.06723674455388817	0.25021907615741262	23510.56955104705775739	24527.81926320745333214	0.09854071124665575	0.29361940942170900	0.00000000000000000	0.00000000000000000	-0.06723674455388817	0.00000000000000000	0.00074160303890025	-0.00020252197448833
10	2	0.75795910679530387	0.04070231147798459	4.15348762398505489	0.00000000000000000	-0.04473802327213113	0.25021907615741262	24418.91726909975841409	24412.38093095506337704	0.12552490808076000	0.04070231147798459	0.00000000000000000	0.00000000000000000	-0.04473802327213113	0.00000000000000000	0.03864964469939558	-0.00492005667543438
1	3	0.61903154433888574	-0.14549141902065721	4.15348762398505489	0.00000000000000000	0.00571789712953917	0.25021907615741262	23141.42776991895152605	23672.57448066291544819	-0.01340265437565813	-0.14549141902065721	0.00000000000000000	0.00000000000000000	0.00571789712953917	0.00000000000000000	-0.01508406388404460	-0.03569329232076690
2	3	0.62920559862912950	0.17740808828888882	4.15348762398505489	0.00000000000000000	-0.03316202494108111	0.25021907615741262	23866.54476580645496142	24448.14941457403620007	-0.00322860008541437	0.17740808828888882	0.00000000000000000	0.00000000000000000	-0.03316202494108111	0.00000000000000000	0.01576919258199716	-0.00345595099522633
3	3	0.67734791095768254	-0.11716483007254340	4.15348762398505489	0.00000000000000000	0.05600155961488947	0.25021907615741262	23345.10976730006950675	24540.34454016050585778	0.04491371224313867	-0.11716483007254340	0.00000000000000000	0.00000000000000000	0.05600155961488947	0.00000000000000000	-0.00632095475178218	0.00030800363944294
4	3	0.54379386758519521	0.29139066214619258	4.15348762398505489	0.00000000000000000	-0.00734189369611174	0.25021907615741262	23238.30679727313690819	24079.07901392326675705	-0.08864033112934866	0.29139066214619258	0.00000000000000000	0.00000000000000000	-0.00734189369611174	0.00000000000000000	-0.01090641305620821	-0.01866710270701333
5	3	0.57089633496450032	0.22581792427082992	4.15348762398505489	0.00000000000000000	0.00918295962519597	0.25021907615741262	23010.34809079892147565	24494.88488777554812259	-0.06153786375004355	0.22581792427082992	0.00000000000000000	0.00000000000000000	0.00918295962519597	0.00000000000000000	-0.02076445338740207	-0.00154615982381401
6	3	0.55254127199855330	0.33935004059907936	4.15348762398505489	0.00000000000000000	-0.02043695736500450	0.25021907615741262	24010.18557072023395449	22832.34649206409812905	-0.07989292671599058	0.33935004059907936	0.00000000000000000	0.00000000000000000	-0.02043695736500450	0.00000000000000000	0.02176965397075747	-0.07183223914567627
