rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.57522949879853025	-0.30179867994683490	3.76500118171268339	0.00000000000000000	0.02852403676050773	0.23053239497451458	-0.03822935185437193	-0.30179867994683490	0.00000000000000000	0.00000000000000000	0.02852403676050773	-0.02623116730620420
2	1	0.61123970199947031	-0.31490429016202337	3.76500118171268339	0.00000000000000000	-0.00341578030041982	0.26700630973186240	-0.00221914865343187	-0.31490429016202337	0.00000000000000000	0.00000000000000000	-0.00341578030041982	0.01024274745114362
3	1	0.61151154905413252	-0.39228101365249013	3.76500118171268339	0.00000000000000000	0.04657950912064544	0.12871560593956094	-0.00194730159876966	-0.39228101365249013	0.00000000000000000	0.00000000000000000	0.04657950912064544	-0.12804795634115784
4	1	0.59361274257236518	0.05629000646168134	3.76500118171268339	0.00000000000000000	-0.02253716166459364	0.12955625022014330	-0.01984610808053699	0.05629000646168134	0.00000000000000000	0.00000000000000000	-0.02253716166459364	-0.12720731206057548
5	1	0.61386379073909447	-0.54493118117175576	3.76500118171268339	0.00000000000000000	0.02728650736389644	0.13819358679538385	0.00040494008619230	-0.54493118117175576	0.00000000000000000	0.00000000000000000	0.02728650736389644	-0.11856997548533493
6	1	0.59592159389785682	-0.17802049136422538	3.76500118171268339	0.00000000000000000	-0.02564884460184201	0.00486387990564671	-0.01753725675504536	-0.17802049136422538	0.00000000000000000	0.00000000000000000	-0.02564884460184201	-0.25189968237507210
7	1	0.60727008722812004	-0.12874848207901107	3.76500118171268339	0.00000000000000000	-0.01522074736714418	0.16169445137543392	-0.00618876342478214	-0.12874848207901107	0.00000000000000000	0.00000000000000000	-0.01522074736714418	-0.09506911090528486
8	1	0.56003178081450022	-0.08321777304161349	3.76500118171268339	0.00000000000000000	-0.00345801688879055	0.19720745660031747	-0.05342706983840195	-0.08321777304161349	0.00000000000000000	0.00000000000000000	-0.00345801688879055	-0.05955610568040132
9	1	0.57761772707077697	-0.22687915192882063	3.76500118171268339	0.00000000000000000	-0.04407589936792971	0.22480772952194811	-0.03584112358212521	-0.22687915192882063	0.00000000000000000	0.00000000000000000	-0.04407589936792971	-0.03195583275877067
10	1	0.58223468122533317	-0.45114499983121448	3.76500118171268339	0.00000000000000000	0.01524821309424659	0.11905801458688206	-0.03122416942756900	-0.45114499983121448	0.00000000000000000	0.00000000000000000	0.01524821309424659	-0.13770554769383672
1	2	0.76854719739994648	-0.27346231117271846	3.76500118171268339	0.00000000000000000	-0.01981450805125740	0.28401059362016889	0.15508834674704430	-0.27346231117271846	0.00000000000000000	0.00000000000000000	-0.01981450805125740	0.02724703133945011
2	2	0.80276638158788838	0.53865072769062050	3.76500118171268339	0.00000000000000000	0.01296980805451088	0.35640840193306295	0.18930753093498620	0.53865072769062050	0.00000000000000000	0.00000000000000000	0.01296980805451088	0.09964483965234416
