rhoS_pop	1.00000	nan	-0.02742	-0.00445	-0.00468	0.00133	0.00843	-0.00851	-0.01899	-0.00003
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.02742	nan	1.00000	-0.00435	0.04376	0.19816	-0.14887	0.00587	-0.03314	-0.01103
omega_rhoS	-0.00445	nan	-0.00435	1.00000	-0.02088	-0.02377	-0.02995	-0.00221	-0.01928	0.02351
omega_deltaSC	-0.00468	nan	0.04376	-0.02088	1.00000	0.00656	-0.06413	0.02491	0.00236	-0.42084
omega_deltaCB	0.00133	nan	0.19816	-0.02377	0.00656	1.00000	-0.08399	0.01971	0.07786	-0.17643
omega_rhoB	0.00843	nan	-0.14887	-0.02995	-0.06413	-0.08399	1.00000	0.01060	-0.02770	-0.09697
b1	-0.00851	nan	0.00587	-0.00221	0.02491	0.01971	0.01060	1.00000	0.00919	-0.01498
b2	-0.01899	nan	-0.03314	-0.01928	0.00236	0.07786	-0.02770	0.00919	1.00000	0.00191
b3	-0.00003	nan	-0.01103	0.02351	-0.42084	-0.17643	-0.09697	-0.01498	0.00191	1.00000
