rhoS_pop	1.00000	nan	-0.05586	0.00228	-0.00213	-0.06226	0.04610	0.04721	-0.03128	-0.00770	-0.00074
rhoC_pop	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
rhoB_pop	-0.05586	nan	1.00000	-0.01766	0.20542	0.33990	-0.15756	-0.18367	0.05034	0.01712	-0.10959
omega_rhoS	0.00228	nan	-0.01766	1.00000	-0.02153	-0.03068	0.00045	0.04898	-0.00433	-0.01225	0.00961
omega_deltaSC	-0.00213	nan	0.20542	-0.02153	1.00000	0.21811	-0.15540	-0.05409	0.03762	0.04981	-0.40503
omega_rhoC	-0.06226	nan	0.33990	-0.03068	0.21811	1.00000	-0.80482	-0.31968	0.09514	-0.00618	-0.05541
omega_deltaCB	0.04610	nan	-0.15756	0.00045	-0.15540	-0.80482	1.00000	0.19631	-0.07427	0.00420	-0.04396
omega_rhoB	0.04721	nan	-0.18367	0.04898	-0.05409	-0.31968	0.19631	1.00000	-0.04010	-0.00956	-0.00635
b1	-0.03128	nan	0.05034	-0.00433	0.03762	0.09514	-0.07427	-0.04010	1.00000	0.00856	-0.01672
b2	-0.00770	nan	0.01712	-0.01225	0.04981	-0.00618	0.00420	-0.00956	0.00856	1.00000	-0.00514
b3	-0.00074	nan	-0.10959	0.00961	-0.40503	-0.05541	-0.04396	-0.00635	-0.01672	-0.00514	1.00000
