rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	1	0.58570147641494608	-0.45587767279407915	3.24319168063277408	-0.15377672116399482	-0.06312529322724056	0.18679301082465155	-0.02836509366104900	-0.45587767279407915	0.00000000000000000	-0.15377672116399482	-0.06312529322724056	-0.06444471108055938
2	1	0.59157081120078825	-0.22981889486210724	3.24319168063277408	0.20467154236767882	0.09549502495813686	0.21399431624074597	-0.02249575887520683	-0.22981889486210724	0.00000000000000000	0.20467154236767882	0.09549502495813686	-0.03724340566446496
3	1	0.59907509293358274	-0.16797318020414206	3.24319168063277408	-0.03985117891731943	0.05865264968340796	0.24139016480153802	-0.01499147714241233	-0.16797318020414206	0.00000000000000000	-0.03985117891731943	0.05865264968340796	-0.00984755710367291
4	1	0.64220733119348306	-0.45576072516912025	3.24319168063277408	-0.11313606207436637	0.02998109418981920	0.32361273604587326	0.02814076111748798	-0.45576072516912025	0.00000000000000000	-0.11313606207436637	0.02998109418981920	0.07237501414066233
5	1	0.64806283666117936	-0.44521552572677753	3.24319168063277408	0.08153755416311963	0.14376591603217764	0.20739189693905147	0.03399626658518429	-0.44521552572677753	0.00000000000000000	0.08153755416311963	0.14376591603217764	-0.04384582496615946
6	1	0.54672912671628127	-0.13627454107607223	3.24319168063277408	0.06388431358802667	0.01274142656158245	0.12529331579790537	-0.06733744335971381	-0.13627454107607223	0.00000000000000000	0.06388431358802667	0.01274142656158245	-0.12594440610730556
7	1	0.60234863212007994	-0.32062097679136303	3.24319168063277408	-0.12166688509109556	0.09878624282825513	0.30170764633983521	-0.01171793795591514	-0.32062097679136303	0.00000000000000000	-0.12166688509109556	0.09878624282825513	0.05046992443462428
8	1	0.60299722568373382	-0.14468984854537714	3.24319168063277408	0.09608598134268628	0.03566805671056899	0.15267325663753728	-0.01106934439226126	-0.14468984854537714	0.00000000000000000	0.09608598134268628	0.03566805671056899	-0.09856446526767365
9	1	0.57892849316242800	-0.26334773094148545	3.24319168063277408	0.13634307452894681	0.02538808693299248	0.16504474724468920	-0.03513807691356707	-0.26334773094148545	0.00000000000000000	0.13634307452894681	0.02538808693299248	-0.08619297466052173
10	1	0.65054002972856861	-0.72934678655871166	3.24319168063277408	-0.07076375029972568	0.07376590894044915	0.27108479910358785	0.03647345965257354	-0.72934678655871166	0.00000000000000000	-0.07076375029972568	0.07376590894044915	0.01984707719837692
1	2	0.70621441994345202	0.37674943439493008	3.24319168063277408	0.02407375827728266	-0.12344738535156885	0.15727078601940553	0.09214784986745694	0.37674943439493008	0.00000000000000000	0.02407375827728266	-0.12344738535156885	-0.09396693588580540
2	2	0.73001065162244405	0.10141884506152801	3.24319168063277408	-0.09292329275407421	-0.01977034396926965	0.38339621042683886	0.11594408154644897	0.10141884506152801	0.00000000000000000	-0.09292329275407421	-0.01977034396926965	0.13215848852162793
3	2	0.75897213791728013	-0.07767144697500697	3.24319168063277408	0.00972928464148018	-0.06540538187007096	0.25959974940300584	0.14490556784128505	-0.07767144697500697	0.00000000000000000	0.00972928464148018	-0.06540538187007096	0.00836202749779491
4	2	0.75312355502521222	0.04017562847656515	3.24319168063277408	-0.06071507631021214	0.04219787390560510	0.43253468723996713	0.13905698494921714	0.04017562847656515	0.00000000000000000	-0.06071507631021214	0.04219787390560510	0.18129696533475620
5	2	0.71975665438588354	0.01241525119974551	3.24319168063277408	0.17200793468741260	0.00782242146831968	0.32351433073494240	0.10569008430988847	0.01241525119974551	0.00000000000000000	0.17200793468741260	0.00782242146831968	0.07227660882973147
6	2	0.75427040628482400	-0.00626489434534455	3.24319168063277408	-0.01272984824956870	-0.10385586373907937	0.30755937847267578	0.14020383620882892	-0.00626489434534455	0.00000000000000000	-0.01272984824956870	-0.10385586373907937	0.05632165656746485
